transaction_id,date,region,category,product_name,units_sold,unit_price,inventory_level,promotion,payment_method,revenue,customer_age,return_flag,supplier_delay_days,date_year,date_month,date_quarter,date_day,supplier_delay_days_year,supplier_delay_days_month,supplier_delay_days_quarter,supplier_delay_days_day,year,month
GROC-107925,2025-05-14,West,Snacks,Biscuits,4,301.63,,0,UPI,1206.52,48,0,1970-01-01 00:00:00.000000010,2025,5,2,14,1970,1,1,1,2025,5
GROC-107926,2024-05-25,South,Snacks,Biscuits,2,35.47,7.0,1,Cash,70.94,54,1,1970-01-01 00:00:00.000000001,2024,5,2,25,1970,1,1,1,2024,5
GROC-107927,2025-08-26,West,Beverages,Energy Drink,2,272.71,31.0,1,UPI,545.43,34,0,1970-01-01 00:00:00.000000000,2025,8,3,26,1970,1,1,1,2025,8
GROC-107928,2024-05-22,West,Snacks,Chips,10,251.81,21.0,1,Card,2518.1,22,0,1970-01-01 00:00:00.000000007,2024,5,2,22,1970,1,1,1,2024,5
GROC-107929,2024-11-05,North,Beverages,Tea,3,70.38,27.0,1,Cash,211.13,59,0,1970-01-01 00:00:00.000000001,2024,11,4,5,1970,1,1,1,2024,11
GROC-107930,2026-01-10,West,Beverages,Juice,19,35.7,21.0,1,Cash,678.3,32,0,1970-01-01 00:00:00.000000009,2026,1,1,10,1970,1,1,1,2026,1
GROC-107931,2024-11-09,West,Fruits,Banana,8,50.1,27.0,1,UPI,400.8,34,0,1970-01-01 00:00:00.000000001,2024,11,4,9,1970,1,1,1,2024,11
GROC-107932,2026-04-16,North,Vegetables,Spinach,15,223.75,40.0,0,Cash,3356.32,38,0,1970-01-01 00:00:00.000000002,2026,4,2,16,1970,1,1,1,2026,4
GROC-107933,2025-03-31,North,Snacks,Candy,3,166.32,28.0,1,UPI,498.96,63,0,1970-01-01 00:00:00.000000011,2025,3,1,31,1970,1,1,1,2025,3
GROC-107934,2025-06-01,West,Vegetables,Carrot,24,146.71,33.0,0,UPI,3521.11,63,0,1970-01-01 00:00:00.000000011,2025,6,2,1,1970,1,1,1,2025,6
GROC-107935,2024-05-13,North,Vegetables,Carrot,2,182.26,32.0,0,UPI,364.52,59,0,1970-01-01 00:00:00.000000000,2024,5,2,13,1970,1,1,1,2024,5
GROC-107936,2026-02-15,North,Snacks,Candy,20,100.76,24.0,0,Cash,2015.2,25,0,1970-01-01 00:00:00.000000006,2026,2,1,15,1970,1,1,1,2026,2
GROC-107937,2025-07-30,East,Vegetables,Potato,13,117.01,32.0,0,Cash,1521.16,20,0,1970-01-01 00:00:00.000000006,2025,7,3,30,1970,1,1,1,2025,7
GROC-107938,2025-04-15,South,Snacks,Candy,8,141.13,26.0,0,Cash,1129.04,36,0,1970-01-01 00:00:00.000000011,2025,4,2,15,1970,1,1,1,2025,4
GROC-107939,2024-12-09,South,Beverages,Coffee,16,54.57,18.0,0,Card,873.12,57,0,1970-01-01 00:00:00.000000008,2024,12,4,9,1970,1,1,1,2024,12
GROC-107940,2026-04-20,South,Vegetables,Tomato,2,135.53,27.0,1,Card,271.07,36,1,1970-01-01 00:00:00.000000007,2026,4,2,20,1970,1,1,1,2026,4
GROC-107941,2024-05-18,East,Dairy,Cheese,3,390.68,5.0,0,UPI,1172.05,55,0,1970-01-01 00:00:00.000000008,2024,5,2,18,1970,1,1,1,2024,5
GROC-107942,2026-01-28,North,Snacks,Biscuits,18,331.71,38.0,0,Card,5970.78,30,0,1970-01-01 00:00:00.000000000,2026,1,1,28,1970,1,1,1,2026,1
GROC-107943,2024-11-30,South,Vegetables,Spinach,4,145.14,34.0,0,UPI,580.55,21,1,1970-01-01 00:00:00.000000008,2024,11,4,30,1970,1,1,1,2024,11
GROC-107944,2025-08-24,East,Dairy,Milk,18,146.82,59.0,1,Card,2642.77,59,0,1970-01-01 00:00:00.000000005,2025,8,3,24,1970,1,1,1,2025,8
GROC-107945,2025-11-19,East,Dairy,Cheese,17,127.46,39.0,1,Cash,2166.76,29,0,1970-01-01 00:00:00.000000010,2025,11,4,19,1970,1,1,1,2025,11
GROC-107946,2024-09-10,North,Vegetables,Potato,22,167.34,69.0,0,Card,3681.37,60,1,1970-01-01 00:00:00.000000000,2024,9,3,10,1970,1,1,1,2024,9
GROC-107947,2024-09-02,West,Vegetables,Carrot,21,104.98,50.0,1,Cash,2204.49,43,0,1970-01-01 00:00:00.000000007,2024,9,3,2,1970,1,1,1,2024,9
GROC-107948,2025-02-09,South,Fruits,Mango,2,285.24,2.0,1,Card,570.49,42,0,1970-01-01 00:00:00.000000002,2025,2,1,9,1970,1,1,1,2025,2
GROC-107949,2024-08-26,North,Vegetables,Spinach,3,88.4,24.0,1,UPI,265.19,44,0,1970-01-01 00:00:00.000000007,2024,8,3,26,1970,1,1,1,2024,8
GROC-107950,2024-05-19,West,Dairy,Milk,16,142.09,54.0,0,Card,2273.38,64,0,1970-01-01 00:00:00.000000006,2024,5,2,19,1970,1,1,1,2024,5
GROC-107951,2026-03-01,East,Vegetables,Potato,1,94.84,40.0,0,Cash,94.84,24,1,1970-01-01 00:00:00.000000005,2026,3,1,1,1970,1,1,1,2026,3
GROC-107952,2025-05-02,East,Beverages,Cold Drink,18,253.5,30.0,1,Cash,4562.94,56,1,1970-01-01 00:00:00.000000005,2025,5,2,2,1970,1,1,1,2025,5
GROC-107953,2026-03-20,South,Vegetables,Onion,6,128.65,50.0,0,Cash,771.88,54,1,1970-01-01 00:00:00.000000003,2026,3,1,20,1970,1,1,1,2026,3
GROC-107954,2024-11-02,North,Vegetables,Potato,21,112.57,45.0,0,Card,2363.91,43,0,1970-01-01 00:00:00.000000011,2024,11,4,2,1970,1,1,1,2024,11
GROC-107955,2024-06-16,East,Vegetables,Onion,14,175.83,34.0,1,Cash,2461.62,49,0,1970-01-01 00:00:00.000000003,2024,6,2,16,1970,1,1,1,2024,6
GROC-107956,2025-07-09,North,Dairy,Milk,13,139.43,60.0,1,Card,1812.53,58,0,1970-01-01 00:00:00.000000008,2025,7,3,9,1970,1,1,1,2025,7
GROC-107957,2025-05-06,East,Dairy,Cheese,7,361.54,12.0,1,Card,2530.76,45,0,1970-01-01 00:00:00.000000009,2025,5,2,6,1970,1,1,1,2025,5
GROC-107958,2025-09-29,South,Beverages,Coffee,21,231.05,38.0,0,UPI,4852.05,62,0,1970-01-01 00:00:00.000000000,2025,9,3,29,1970,1,1,1,2025,9
GROC-107959,2025-11-05,East,Dairy,Cheese,22,240.31,28.0,1,Cash,5286.85,24,0,1970-01-01 00:00:00.000000006,2025,11,4,5,1970,1,1,1,2025,11
GROC-107960,2025-08-21,West,Fruits,Apple,23,39.4,27.0,1,Card,906.3,51,0,1970-01-01 00:00:00.000000010,2025,8,3,21,1970,1,1,1,2025,8
GROC-107961,2024-10-26,West,Vegetables,Spinach,13,227.56,60.0,0,UPI,2958.23,49,0,1970-01-01 00:00:00.000000009,2024,10,4,26,1970,1,1,1,2024,10
GROC-107962,2025-02-01,West,Fruits,Mango,9,200.99,22.0,1,Cash,1808.87,67,0,1970-01-01 00:00:00.000000009,2025,2,1,1,1970,1,1,1,2025,2
GROC-107963,2025-10-28,East,Fruits,Apple,5,125.37,36.0,1,UPI,626.86,28,0,1970-01-01 00:00:00.000000010,2025,10,4,28,1970,1,1,1,2025,10
GROC-107964,2025-04-15,South,Beverages,Energy Drink,16,131.2,40.0,0,UPI,2099.2,30,0,1970-01-01 00:00:00.000000011,2025,4,2,15,1970,1,1,1,2025,4
GROC-107965,2024-11-08,East,Fruits,Papaya,13,116.73,38.0,0,Card,1517.49,19,0,1970-01-01 00:00:00.000000003,2024,11,4,8,1970,1,1,1,2024,11
GROC-107966,2025-11-25,North,Beverages,Tea,11,289.87,48.0,0,Cash,3188.57,49,0,1970-01-01 00:00:00.000000009,2025,11,4,25,1970,1,1,1,2025,11
GROC-107967,2026-03-25,West,Dairy,Butter,15,87.43,34.0,1,Cash,1311.39,36,0,1970-01-01 00:00:00.000000007,2026,3,1,25,1970,1,1,1,2026,3
GROC-107968,2025-08-24,West,Snacks,Biscuits,10,236.39,38.0,0,Cash,2363.9,44,0,1970-01-01 00:00:00.000000009,2025,8,3,24,1970,1,1,1,2025,8
GROC-107969,2024-07-12,East,Dairy,Cheese,19,390.03,62.0,0,Cash,7410.49,22,1,1970-01-01 00:00:00.000000003,2024,7,3,12,1970,1,1,1,2024,7
GROC-107970,2025-08-08,South,Dairy,Milk,7,183.23,24.0,0,Card,1282.62,38,1,1970-01-01 00:00:00.000000005,2025,8,3,8,1970,1,1,1,2025,8
GROC-107971,2025-12-09,East,Fruits,Orange,3,64.66,24.0,1,UPI,193.99,27,0,1970-01-01 00:00:00.000000004,2025,12,4,9,1970,1,1,1,2025,12
GROC-107972,2024-06-15,South,Dairy,Cheese,8,115.26,33.0,0,Card,922.1,45,0,1970-01-01 00:00:00.000000008,2024,6,2,15,1970,1,1,1,2024,6
GROC-107973,2025-05-10,East,Beverages,Juice,11,301.92,19.0,1,Card,3321.09,68,0,1970-01-01 00:00:00.000000011,2025,5,2,10,1970,1,1,1,2025,5
GROC-107974,2025-01-06,East,Vegetables,Tomato,24,171.35,68.0,1,UPI,4112.41,26,1,1970-01-01 00:00:00.000000000,2025,1,1,6,1970,1,1,1,2025,1
GROC-107975,2024-10-23,East,Beverages,Cold Drink,10,221.55,57.0,0,UPI,2215.5,29,1,1970-01-01 00:00:00.000000005,2024,10,4,23,1970,1,1,1,2024,10
GROC-107976,2025-04-28,South,Vegetables,Carrot,11,137.99,40.0,0,UPI,1517.9,29,1,1970-01-01 00:00:00.000000010,2025,4,2,28,1970,1,1,1,2025,4
GROC-107977,2024-07-07,South,Snacks,Candy,14,140.45,28.0,0,UPI,1966.3,19,0,1970-01-01 00:00:00.000000007,2024,7,3,7,1970,1,1,1,2024,7
GROC-107978,2025-01-17,South,Dairy,Butter,12,113.46,44.0,0,Cash,1361.47,23,0,1970-01-01 00:00:00.000000007,2025,1,1,17,1970,1,1,1,2025,1
GROC-107979,2025-04-06,East,Snacks,Candy,23,60.78,32.0,1,Cash,1398.02,35,0,1970-01-01 00:00:00.000000007,2025,4,2,6,1970,1,1,1,2025,4
GROC-107980,2024-09-01,West,Beverages,Energy Drink,13,306.82,44.0,0,Cash,3988.66,32,0,1970-01-01 00:00:00.000000001,2024,9,3,1,1970,1,1,1,2024,9
GROC-107981,2025-03-21,East,Dairy,Milk,24,184.26,32.0,1,Card,4422.13,56,0,1970-01-01 00:00:00.000000003,2025,3,1,21,1970,1,1,1,2025,3
GROC-107982,2024-05-01,North,Snacks,Namkeen,5,20.64,35.0,0,UPI,103.2,22,0,1970-01-01 00:00:00.000000000,2024,5,2,1,1970,1,1,1,2024,5
GROC-107983,2024-08-12,North,Beverages,Coffee,5,309.1,53.0,1,UPI,1545.51,68,0,1970-01-01 00:00:00.000000010,2024,8,3,12,1970,1,1,1,2024,8
GROC-107984,2025-11-14,West,Dairy,Paneer,22,63.34,64.0,0,UPI,1393.39,65,1,1970-01-01 00:00:00.000000008,2025,11,4,14,1970,1,1,1,2025,11
GROC-107985,2025-08-13,North,Dairy,Paneer,23,182.67,39.0,0,Card,4201.46,37,0,1970-01-01 00:00:00.000000002,2025,8,3,13,1970,1,1,1,2025,8
GROC-107986,2025-01-27,North,Beverages,Tea,2,253.97,23.0,1,UPI,507.94,48,1,1970-01-01 00:00:00.000000002,2025,1,1,27,1970,1,1,1,2025,1
GROC-107987,2025-05-08,West,Fruits,Apple,2,120.9,10.0,1,Card,241.79,24,0,1970-01-01 00:00:00.000000001,2025,5,2,8,1970,1,1,1,2025,5
GROC-107988,2024-05-05,West,Vegetables,Spinach,8,169.8,37.0,1,Cash,1358.4,45,0,1970-01-01 00:00:00.000000008,2024,5,2,5,1970,1,1,1,2024,5
GROC-107989,2025-03-10,East,Dairy,Curd,12,416.73,22.0,1,UPI,5000.77,41,0,1970-01-01 00:00:00.000000001,2025,3,1,10,1970,1,1,1,2025,3
GROC-107990,2024-06-12,North,Fruits,Mango,17,34.95,51.0,0,Card,594.15,28,0,1970-01-01 00:00:00.000000003,2024,6,2,12,1970,1,1,1,2024,6
GROC-107991,2025-05-07,East,Snacks,Chips,24,264.56,45.0,0,Card,6349.44,36,0,1970-01-01 00:00:00.000000003,2025,5,2,7,1970,1,1,1,2025,5
GROC-107992,2024-08-16,West,Dairy,Milk,5,174.19,40.0,1,UPI,870.94,33,0,1970-01-01 00:00:00.000000004,2024,8,3,16,1970,1,1,1,2024,8
GROC-107993,2024-08-30,West,Dairy,Paneer,4,321.48,38.0,0,Card,1285.93,67,0,1970-01-01 00:00:00.000000007,2024,8,3,30,1970,1,1,1,2024,8
GROC-107994,2025-12-14,East,Beverages,Energy Drink,8,251.12,54.0,1,UPI,2009.0,58,0,1970-01-01 00:00:00.000000005,2025,12,4,14,1970,1,1,1,2025,12
GROC-107995,2025-08-04,West,Vegetables,Tomato,20,240.61,40.0,0,Cash,4812.22,21,1,1970-01-01 00:00:00.000000000,2025,8,3,4,1970,1,1,1,2025,8
GROC-107996,2025-07-23,North,Dairy,Milk,9,106.71,16.0,1,UPI,960.38,29,0,1970-01-01 00:00:00.000000003,2025,7,3,23,1970,1,1,1,2025,7
GROC-107997,2024-06-10,East,Beverages,Juice,5,339.98,11.0,0,UPI,1699.9,64,0,1970-01-01 00:00:00.000000008,2024,6,2,10,1970,1,1,1,2024,6
GROC-107998,2024-11-24,East,Fruits,Banana,6,268.97,47.0,1,Cash,1613.83,57,1,1970-01-01 00:00:00.000000004,2024,11,4,24,1970,1,1,1,2024,11
GROC-107999,2024-10-07,North,Beverages,Cold Drink,18,98.14,44.0,1,UPI,1766.58,64,0,1970-01-01 00:00:00.000000000,2024,10,4,7,1970,1,1,1,2024,10
GROC-108000,2024-09-08,West,Vegetables,Potato,19,210.48,36.0,0,UPI,3999.04,60,0,1970-01-01 00:00:00.000000009,2024,9,3,8,1970,1,1,1,2024,9
GROC-108001,2025-09-21,West,Beverages,Cold Drink,21,86.4,62.0,0,,1814.4,19,0,1970-01-01 00:00:00.000000009,2025,9,3,21,1970,1,1,1,2025,9
GROC-108002,2025-07-11,South,Fruits,Apple,10,299.54,34.0,1,UPI,2995.38,61,0,1970-01-01 00:00:00.000000011,2025,7,3,11,1970,1,1,1,2025,7
GROC-108003,2025-09-05,South,Snacks,Candy,2,234.52,12.0,1,Cash,469.04,28,1,1970-01-01 00:00:00.000000000,2025,9,3,5,1970,1,1,1,2025,9
GROC-108004,2025-12-23,South,Snacks,Biscuits,4,245.25,47.0,0,UPI,981.0,67,0,1970-01-01 00:00:00.000000010,2025,12,4,23,1970,1,1,1,2025,12
GROC-108005,2025-10-06,West,Vegetables,Spinach,13,71.02,57.0,1,UPI,923.26,41,1,1970-01-01 00:00:00.000000011,2025,10,4,6,1970,1,1,1,2025,10
GROC-108006,2026-04-18,East,Dairy,Curd,2,336.9,34.0,1,UPI,673.79,33,0,1970-01-01 00:00:00.000000005,2026,4,2,18,1970,1,1,1,2026,4
GROC-108007,2026-02-07,South,Beverages,Tea,17,228.86,30.0,0,Cash,3890.62,69,0,1970-01-01 00:00:00.000000009,2026,2,1,7,1970,1,1,1,2026,2
GROC-108008,2025-02-20,East,Fruits,Papaya,10,202.1,38.0,1,Cash,2020.97,26,1,1970-01-01 00:00:00.000000002,2025,2,1,20,1970,1,1,1,2025,2
GROC-108009,2025-06-30,West,Beverages,Tea,3,98.71,23.0,1,UPI,296.14,44,0,1970-01-01 00:00:00.000000007,2025,6,2,30,1970,1,1,1,2025,6
GROC-108010,2025-08-15,South,Dairy,Curd,13,155.82,34.0,0,Cash,2025.66,55,0,1970-01-01 00:00:00.000000000,2025,8,3,15,1970,1,1,1,2025,8
GROC-108011,2024-10-12,North,Vegetables,Potato,13,100.53,36.0,0,UPI,1306.85,62,0,1970-01-01 00:00:00.000000010,2024,10,4,12,1970,1,1,1,2024,10
GROC-108012,2025-11-23,South,Beverages,Energy Drink,24,150.56,53.0,0,UPI,3613.44,32,0,1970-01-01 00:00:00.000000003,2025,11,4,23,1970,1,1,1,2025,11
GROC-108013,2024-09-22,South,Fruits,Orange,1,64.3,21.0,1,Card,64.3,64,0,1970-01-01 00:00:00.000000008,2024,9,3,22,1970,1,1,1,2024,9
GROC-108014,2024-09-09,East,Snacks,Biscuits,1,273.48,48.0,0,Card,273.48,19,0,1970-01-01 00:00:00.000000002,2024,9,3,9,1970,1,1,1,2024,9
GROC-108015,2025-04-28,North,Beverages,Energy Drink,4,265.08,16.0,0,UPI,1060.32,39,0,1970-01-01 00:00:00.000000000,2025,4,2,28,1970,1,1,1,2025,4
GROC-108016,2026-03-28,South,Snacks,Biscuits,24,148.83,37.0,1,Cash,3571.93,60,0,1970-01-01 00:00:00.000000009,2026,3,1,28,1970,1,1,1,2026,3
GROC-108017,2026-03-23,East,Beverages,Tea,19,80.89,45.0,1,UPI,1536.92,41,0,1970-01-01 00:00:00.000000005,2026,3,1,23,1970,1,1,1,2026,3
GROC-108018,2025-10-03,East,Beverages,Tea,4,78.4,52.0,0,UPI,313.6,37,0,1970-01-01 00:00:00.000000002,2025,10,4,3,1970,1,1,1,2025,10
GROC-108019,2024-05-26,South,Beverages,Energy Drink,1,166.65,32.0,1,Card,166.65,43,0,1970-01-01 00:00:00.000000001,2024,5,2,26,1970,1,1,1,2024,5
GROC-108020,2026-02-05,North,Snacks,Candy,12,290.6,61.0,1,Card,3487.25,46,1,1970-01-01 00:00:00.000000002,2026,2,1,5,1970,1,1,1,2026,2
GROC-108021,2024-08-17,East,Dairy,Milk,1,379.24,35.0,1,Cash,379.24,56,0,1970-01-01 00:00:00.000000010,2024,8,3,17,1970,1,1,1,2024,8
GROC-108022,2024-09-25,West,Fruits,Orange,18,312.08,60.0,0,UPI,5617.44,43,0,1970-01-01 00:00:00.000000002,2024,9,3,25,1970,1,1,1,2024,9
GROC-108023,2025-05-01,East,Fruits,Apple,1,47.58,50.0,1,Card,47.58,41,0,1970-01-01 00:00:00.000000001,2025,5,2,1,1970,1,1,1,2025,5
GROC-108024,2025-12-08,East,Vegetables,Onion,17,66.97,31.0,1,UPI,1138.57,44,0,1970-01-01 00:00:00.000000002,2025,12,4,8,1970,1,1,1,2025,12
GROC-108025,2025-09-30,East,Snacks,Candy,13,253.73,51.0,1,Card,3298.52,41,0,1970-01-01 00:00:00.000000006,2025,9,3,30,1970,1,1,1,2025,9
GROC-108026,2024-12-20,South,Fruits,Apple,10,184.84,58.0,0,Cash,1848.4,61,0,1970-01-01 00:00:00.000000001,2024,12,4,20,1970,1,1,1,2024,12
GROC-108027,2026-03-25,North,Dairy,Milk,15,335.43,59.0,1,UPI,5031.38,52,0,1970-01-01 00:00:00.000000005,2026,3,1,25,1970,1,1,1,2026,3
GROC-108028,2024-12-31,South,Vegetables,Tomato,3,210.01,33.0,0,Card,630.02,53,0,1970-01-01 00:00:00.000000005,2024,12,4,31,1970,1,1,1,2024,12
GROC-108029,2025-03-16,South,Snacks,Candy,16,209.01,18.0,1,UPI,3344.12,63,0,1970-01-01 00:00:00.000000004,2025,3,1,16,1970,1,1,1,2025,3
GROC-108030,2025-01-12,South,Beverages,Cold Drink,12,290.01,46.0,0,Card,3480.12,35,0,1970-01-01 00:00:00.000000006,2025,1,1,12,1970,1,1,1,2025,1
GROC-108031,2024-06-14,South,Fruits,Apple,9,235.81,57.0,0,UPI,2122.29,30,1,1970-01-01 00:00:00.000000011,2024,6,2,14,1970,1,1,1,2024,6
GROC-108032,2024-07-08,West,Dairy,Butter,24,226.56,61.0,0,Cash,5437.49,32,0,1970-01-01 00:00:00.000000011,2024,7,3,8,1970,1,1,1,2024,7
GROC-108033,2026-02-23,South,Dairy,Curd,21,417.61,70.0,1,UPI,8769.79,26,0,1970-01-01 00:00:00.000000010,2026,2,1,23,1970,1,1,1,2026,2
GROC-108034,2024-11-27,East,Fruits,Mango,14,131.88,22.0,1,Cash,1846.32,42,0,1970-01-01 00:00:00.000000003,2024,11,4,27,1970,1,1,1,2024,11
GROC-108035,2026-03-13,East,Vegetables,Onion,9,113.2,20.0,0,UPI,1018.84,33,0,1970-01-01 00:00:00.000000002,2026,3,1,13,1970,1,1,1,2026,3
GROC-108036,2024-07-18,East,Vegetables,Carrot,11,242.8,40.0,0,,2670.82,56,0,1970-01-01 00:00:00.000000005,2024,7,3,18,1970,1,1,1,2024,7
GROC-108037,2025-07-22,South,Dairy,Cheese,13,295.36,44.0,0,Cash,3839.65,37,0,1970-01-01 00:00:00.000000002,2025,7,3,22,1970,1,1,1,2025,7
GROC-108038,2026-04-03,South,Snacks,Chocolate,10,63.25,28.0,0,Cash,632.5,55,0,1970-01-01 00:00:00.000000009,2026,4,2,3,1970,1,1,1,2026,4
GROC-108039,2026-01-02,South,Vegetables,Onion,23,10.89,,1,Cash,250.43,60,1,1970-01-01 00:00:00.000000003,2026,1,1,2,1970,1,1,1,2026,1
GROC-108040,2024-05-12,East,Snacks,Candy,7,81.12,48.0,0,Cash,567.84,34,1,1970-01-01 00:00:00.000000006,2024,5,2,12,1970,1,1,1,2024,5
GROC-108041,2025-09-25,East,Vegetables,Spinach,12,17.77,15.0,0,Cash,213.28,65,1,1970-01-01 00:00:00.000000006,2025,9,3,25,1970,1,1,1,2025,9
GROC-108042,2024-09-17,East,Vegetables,Potato,9,8.28,14.0,1,Cash,74.48,69,0,1970-01-01 00:00:00.000000009,2024,9,3,17,1970,1,1,1,2024,9
GROC-108043,2024-09-27,South,Fruits,Papaya,17,223.1,20.0,1,Card,3792.74,52,0,1970-01-01 00:00:00.000000004,2024,9,3,27,1970,1,1,1,2024,9
GROC-108044,2024-09-23,North,Snacks,Chips,23,292.96,68.0,0,UPI,6738.08,46,0,1970-01-01 00:00:00.000000000,2024,9,3,23,1970,1,1,1,2024,9
GROC-108045,2025-01-04,West,Vegetables,Carrot,23,126.05,56.0,1,Card,2899.17,48,1,1970-01-01 00:00:00.000000001,2025,1,1,4,1970,1,1,1,2025,1
GROC-108046,2025-05-14,South,Vegetables,Carrot,6,222.12,48.0,0,UPI,1332.7,25,1,1970-01-01 00:00:00.000000003,2025,5,2,14,1970,1,1,1,2025,5
GROC-108047,2025-06-12,East,Vegetables,Spinach,14,125.12,59.0,0,Cash,1751.65,32,1,1970-01-01 00:00:00.000000002,2025,6,2,12,1970,1,1,1,2025,6
GROC-108048,2024-11-04,North,Fruits,Apple,7,139.88,23.0,1,Cash,979.16,25,0,1970-01-01 00:00:00.000000007,2024,11,4,4,1970,1,1,1,2024,11
GROC-108049,2026-03-03,South,Fruits,Banana,12,304.01,52.0,1,UPI,3648.14,46,0,1970-01-01 00:00:00.000000004,2026,3,1,3,1970,1,1,1,2026,3
GROC-108050,2024-09-06,East,Vegetables,Potato,1,191.72,13.0,1,Card,191.72,48,1,1970-01-01 00:00:00.000000001,2024,9,3,6,1970,1,1,1,2024,9
GROC-108051,2024-07-06,North,Beverages,Juice,13,46.42,45.0,1,UPI,603.44,54,1,1970-01-01 00:00:00.000000000,2024,7,3,6,1970,1,1,1,2024,7
GROC-108052,2025-05-18,North,Fruits,Banana,9,291.82,37.0,0,Card,2626.38,41,1,1970-01-01 00:00:00.000000008,2025,5,2,18,1970,1,1,1,2025,5
GROC-108053,2025-10-02,East,Dairy,Cheese,2,235.06,51.0,0,Card,470.12,54,1,1970-01-01 00:00:00.000000009,2025,10,4,2,1970,1,1,1,2025,10
GROC-108054,2026-02-27,South,Dairy,Cheese,11,15.39,22.0,1,UPI,169.24,24,1,1970-01-01 00:00:00.000000009,2026,2,1,27,1970,1,1,1,2026,2
GROC-108055,2024-05-01,North,Snacks,Namkeen,2,47.8,12.0,1,Card,95.61,39,1,1970-01-01 00:00:00.000000010,2024,5,2,1,1970,1,1,1,2024,5
GROC-108056,2026-02-24,North,Dairy,Paneer,14,284.97,32.0,0,Card,3989.58,49,0,1970-01-01 00:00:00.000000007,2026,2,1,24,1970,1,1,1,2026,2
GROC-108057,2024-06-04,South,Beverages,Energy Drink,5,318.47,6.0,1,Cash,1592.36,44,0,1970-01-01 00:00:00.000000001,2024,6,2,4,1970,1,1,1,2024,6
GROC-108058,2025-10-31,North,Beverages,Tea,3,35.66,24.0,1,Card,106.98,26,0,1970-01-01 00:00:00.000000008,2025,10,4,31,1970,1,1,1,2025,10
GROC-108059,2026-03-08,South,Dairy,Paneer,17,232.45,29.0,1,Card,3951.62,52,0,1970-01-01 00:00:00.000000008,2026,3,1,8,1970,1,1,1,2026,3
GROC-108060,2026-01-15,South,Fruits,Mango,19,93.93,48.0,1,UPI,1784.58,43,0,1970-01-01 00:00:00.000000002,2026,1,1,15,1970,1,1,1,2026,1
GROC-108061,2025-12-01,East,Vegetables,Tomato,14,171.94,54.0,1,Cash,2407.15,57,0,1970-01-01 00:00:00.000000010,2025,12,4,1,1970,1,1,1,2025,12
GROC-108062,2025-01-27,West,Beverages,Juice,20,41.7,,0,UPI,834.0,66,0,1970-01-01 00:00:00.000000004,2025,1,1,27,1970,1,1,1,2025,1
GROC-108063,2024-08-29,North,Snacks,Candy,6,56.23,21.0,1,Cash,337.4,62,0,1970-01-01 00:00:00.000000004,2024,8,3,29,1970,1,1,1,2024,8
GROC-108064,2025-09-28,South,Fruits,Papaya,1,124.39,29.0,1,Cash,124.39,20,0,1970-01-01 00:00:00.000000009,2025,9,3,28,1970,1,1,1,2025,9
GROC-108065,2026-03-07,South,Beverages,Coffee,1,55.42,24.0,1,Card,55.42,62,0,1970-01-01 00:00:00.000000004,2026,3,1,7,1970,1,1,1,2026,3
GROC-108066,2024-07-22,West,Dairy,Paneer,24,302.34,42.0,0,Cash,7256.26,53,0,1970-01-01 00:00:00.000000010,2024,7,3,22,1970,1,1,1,2024,7
GROC-108067,2026-02-08,East,Vegetables,Tomato,24,243.77,53.0,0,UPI,5850.6,63,0,1970-01-01 00:00:00.000000009,2026,2,1,8,1970,1,1,1,2026,2
GROC-108068,2025-12-19,West,Snacks,Namkeen,3,114.17,18.0,0,Card,342.51,32,0,1970-01-01 00:00:00.000000010,2025,12,4,19,1970,1,1,1,2025,12
GROC-108069,2025-11-11,North,Fruits,Banana,5,53.91,18.0,1,Card,269.56,33,1,1970-01-01 00:00:00.000000006,2025,11,4,11,1970,1,1,1,2025,11
GROC-108070,2026-04-13,North,Snacks,Chocolate,18,229.19,62.0,0,Card,4125.42,64,1,1970-01-01 00:00:00.000000008,2026,4,2,13,1970,1,1,1,2026,4
GROC-108071,2024-06-29,South,Vegetables,Tomato,16,177.54,26.0,0,Cash,2840.66,27,0,1970-01-01 00:00:00.000000002,2024,6,2,29,1970,1,1,1,2024,6
GROC-108072,2025-09-21,South,Beverages,Coffee,24,216.11,39.0,0,Cash,5186.64,41,0,1970-01-01 00:00:00.000000007,2025,9,3,21,1970,1,1,1,2025,9
GROC-108073,2025-05-14,South,Vegetables,Onion,16,180.52,44.0,0,Cash,2888.37,63,0,1970-01-01 00:00:00.000000001,2025,5,2,14,1970,1,1,1,2025,5
GROC-108074,2024-10-09,South,Snacks,Chocolate,6,41.82,39.0,1,Card,250.94,30,0,1970-01-01 00:00:00.000000009,2024,10,4,9,1970,1,1,1,2024,10
GROC-108075,2024-07-20,North,Snacks,Chocolate,2,76.54,25.0,1,Cash,153.07,52,1,1970-01-01 00:00:00.000000001,2024,7,3,20,1970,1,1,1,2024,7
GROC-108076,2025-08-01,North,Vegetables,Potato,18,213.77,66.0,0,Cash,3847.79,54,0,1970-01-01 00:00:00.000000006,2025,8,3,1,1970,1,1,1,2025,8
GROC-108077,2025-02-16,East,Dairy,Butter,14,247.57,59.0,1,UPI,3465.95,40,1,1970-01-01 00:00:00.000000011,2025,2,1,16,1970,1,1,1,2025,2
