invoice_id,date,region,category,product_name,units_sold,wholesale_price,retail_price,revenue,inventory_level,damage_units,returned_items,festival_sale,supplier_name,customer_rating
STEEL-6013,2023-08-06,Mumbai,Spoons,Tea Spoon,22,264.09,400.71,8815.67,372,3,0,1,Lopez-Mercer,4.5
STEEL-6014,2024-09-09,Pune,Glasses,Water Glass,96,257.62,561.33,53887.33,414,0,0,0,"Carroll, Allen and Scott",3.5
STEEL-6015,2024-02-28,Mumbai,Forks,Fruit Fork,41,238.69,491.53,20152.62,143,1,1,0,Davis-Schultz,4.4
STEEL-6016,2023-12-21,Pune,Plates,Round Plate,104,146.31,203.71,21185.59,338,0,3,1,Schneider Inc,3.3
STEEL-6017,2023-12-11,Ahmedabad,Plates,Round Plate,83,82.45,118.86,9865.59,570,4,1,0,Castillo-Wallace,3.0
STEEL-6018,2023-05-12,Delhi,Spatulas,Cooking Spatula,22,110.58,204.14,4491.09,277,5,0,0,Ross-Griffith,2.9
STEEL-6019,2025-08-05,Mumbai,Plates,Round Plate,94,225.32,434.02,40797.73,328,0,1,0,Cruz and Sons,4.2
STEEL-6020,2025-11-21,Mumbai,Bowls,Soup Bowl,75,166.33,218.79,16409.34,159,3,3,0,Stephens-Moore,3.9
STEEL-6021,2024-12-09,Ahmedabad,Forks,Dinner Fork,56,88.45,185.36,10380.29,335,3,0,0,Bautista Inc,3.3
STEEL-6022,2024-06-17,Delhi,Spoons,Dessert Spoon,11,207.4,320.23,3522.49,138,2,2,0,Mills Inc,4.2
STEEL-6023,2024-10-06,Mumbai,Glasses,Tall Glass,36,232.01,310.59,11181.19,260,0,1,0,Harris-Conway,3.4
STEEL-6024,2024-09-12,Mumbai,Plates,Steel Plate,74,249.06,446.76,33060.22,373,0,3,0,Preston PLC,3.6
STEEL-6025,2023-09-18,Delhi,Spoons,Dessert Spoon,36,182.52,238.39,8581.88,366,3,1,0,Ortiz LLC,3.2
STEEL-6026,2025-05-07,Pune,Glasses,Water Glass,67,217.34,403.9,27061.15,145,5,2,0,Moore-Burch,4.3
STEEL-6027,2024-09-04,Mumbai,Spatulas,Flat Spatula,49,37.28,65.46,3207.33,180,0,2,1,"Thomas, Smith and Hall",3.0
STEEL-6028,2025-08-09,Ahmedabad,Bowls,Serving Bowl,86,129.51,286.28,24620.09,239,5,2,1,"Glover, Rodgers and Hooper",3.6
STEEL-6029,2024-01-05,Ahmedabad,Spatulas,Flat Spatula,115,46.84,75.64,8698.34,518,5,0,1,Browning-Payne,3.8
STEEL-6030,2026-04-20,Delhi,Bowls,Soup Bowl,53,246.46,386.08,20462.06,455,5,2,1,"Moran, Buckley and Peterson",4.6
STEEL-6031,2024-06-22,Mumbai,Glasses,Juice Glass,68,197.84,329.5,22405.85,456,0,1,1,Price-Hill,3.5
STEEL-6032,2024-07-09,Delhi,Spatulas,BBQ Spatula,11,84.57,116.89,1285.78,240,3,0,0,Wilkins-Stewart,4.9
STEEL-6033,2024-12-15,Pune,Plates,Thali Plate,140,167.53,267.11,37395.1,268,3,2,1,"Wiley, Sanders and Rogers",3.5
STEEL-6034,2025-01-01,Pune,Forks,Mini Fork,86,274.29,588.22,50586.7,196,4,3,1,"Brown, Jenkins and Carson",2.7
STEEL-6035,2026-01-28,Delhi,Spatulas,Flat Spatula,103,222.57,462.12,47598.18,495,1,2,1,Moore-Green,4.1
STEEL-6036,2023-05-11,Pune,Knives,Butter Knife,96,47.74,98.65,9470.33,431,3,2,0,Williams Ltd,4.9
STEEL-6037,2024-10-09,Pune,Bowls,Rice Bowl,56,251.62,536.46,30041.61,513,0,0,1,"Ho, Bailey and Welch",3.8
STEEL-6038,2025-10-07,Ahmedabad,Spoons,Dessert Spoon,116,247.19,542.21,62896.67,495,3,2,1,Mercer-Williams,3.8
STEEL-6039,2023-10-05,Mumbai,Glasses,Water Glass,30,291.17,456.36,13690.9,222,3,2,0,Dawson-Little,4.3
STEEL-6040,2025-09-23,Pune,Plates,Round Plate,133,255.39,623.25,82892.85,573,3,1,1,,
STEEL-6041,2024-05-12,Pune,Glasses,Juice Glass,93,219.37,298.9,27797.62,264,1,2,0,Hood Group,4.8
STEEL-6042,2024-09-28,Pune,Glasses,Water Glass,114,40.14,52.8,6019.73,239,4,1,1,Sparks-Taylor,3.1
STEEL-6043,2025-11-02,Hyderabad,Plates,Round Plate,106,162.36,208.65,22116.78,494,4,1,1,Marshall Inc,4.2
STEEL-6044,2025-03-15,Pune,Spoons,Tea Spoon,79,102.71,129.78,10252.33,482,3,0,1,"Brown, Kim and Williams",5.0
STEEL-6045,2024-01-28,Hyderabad,Spatulas,Flat Spatula,65,40.75,55.68,3619.06,241,4,1,0,"Maynard, Smith and Marquez",4.4
STEEL-6046,2025-11-19,Delhi,Forks,Dinner Fork,104,210.15,495.93,51576.21,453,4,0,0,Foster Group,2.9
STEEL-6047,2023-07-11,Pune,Spoons,Tea Spoon,116,127.38,176.74,20501.26,445,5,3,1,Clark-Davis,4.4
STEEL-6048,2024-11-14,Hyderabad,Forks,Mini Fork,24,48.62,91.52,2196.51,404,1,2,0,Nichols-Neal,4.1
STEEL-6049,2025-04-08,Hyderabad,Spoons,Tea Spoon,50,59.48,130.92,6545.89,540,5,3,1,Galvan-Hicks,4.3
STEEL-6050,2023-11-10,Ahmedabad,Forks,Fruit Fork,112,15.92,21.93,2455.83,463,1,2,1,Washington-Curtis,4.8
STEEL-6051,2024-03-25,Ahmedabad,Spatulas,BBQ Spatula,92,166.46,266.62,24529.38,561,1,3,1,"Cruz, Cole and Torres",4.6
STEEL-6052,2025-05-25,Delhi,Spatulas,BBQ Spatula,90,130.95,261.54,23538.65,372,2,1,0,Schroeder-Medina,3.5
STEEL-6053,2024-05-26,Pune,Bowls,Serving Bowl,56,296.34,550.34,30819.32,452,5,1,0,Douglas-Bruce,3.4
STEEL-6054,2025-10-19,Ahmedabad,Bowls,Rice Bowl,67,263.22,447.68,29994.77,294,2,3,0,Fisher and Sons,3.8
STEEL-6055,2025-11-14,Hyderabad,Knives,Butter Knife,8,294.12,526.71,4213.67,419,3,2,0,Carey-Hernandez,
STEEL-6056,2023-10-03,Hyderabad,Spoons,Tea Spoon,44,94.3,194.35,8551.52,96,0,1,0,Snyder Group,3.7
STEEL-6057,2023-06-21,Mumbai,Spatulas,Cooking Spatula,7,124.85,309.09,2163.63,367,3,1,1,Underwood-Obrien,3.5
STEEL-6058,2025-05-21,Delhi,Forks,Fruit Fork,135,108.89,138.75,18731.89,437,2,3,1,"Jackson, Ballard and Trujillo",2.7
STEEL-6059,2024-04-29,Delhi,Knives,Fruit Knife,14,265.72,638.24,8935.39,330,0,3,0,"Smith, Conway and Nelson",4.1
STEEL-6060,2025-01-08,Delhi,Forks,Fruit Fork,130,297.63,681.93,88650.39,560,0,1,1,"Jones, Perez and Patterson",4.3
STEEL-6061,2025-02-09,Delhi,Bowls,Soup Bowl,110,15.97,37.71,4148.25,279,1,0,0,Smith-Alvarez,2.6
STEEL-6062,2024-05-27,Pune,Spatulas,BBQ Spatula,79,28.84,56.36,4452.38,130,5,2,1,Gonzales-Harris,2.9
STEEL-6063,2023-05-14,Pune,Plates,Thali Plate,60,61.26,97.74,5864.41,520,1,0,0,"Austin, Duncan and Lopez",4.4
STEEL-6064,2023-11-05,Mumbai,Plates,Steel Plate,116,111.46,236.64,27449.81,493,2,3,1,"Pierce, Garner and Bryant",3.6
STEEL-6065,2026-01-05,Delhi,Bowls,Rice Bowl,77,56.55,125.52,9664.88,492,3,0,1,Kline-Simmons,2.9
STEEL-6066,2023-05-05,Pune,Bowls,Soup Bowl,26,190.74,434.09,11286.33,104,0,1,1,"Mayer, Hansen and Gardner",5.0
STEEL-6067,2024-04-27,Hyderabad,Glasses,Tall Glass,43,167.2,249.12,10712.18,198,5,1,0,Alvarez and Sons,4.8
STEEL-6068,2024-09-07,Delhi,Forks,Fruit Fork,8,40.96,72.67,581.39,92,0,1,1,"Johnson, Long and Mcdowell",3.9
STEEL-6069,2024-07-01,Hyderabad,Forks,Fruit Fork,141,78.04,97.11,13692.01,362,2,3,0,Harrison-Schultz,2.7
STEEL-6070,2025-02-14,Ahmedabad,Bowls,Serving Bowl,122,284.28,345.36,42133.62,257,3,0,0,Caldwell-Bruce,3.3
STEEL-6071,2024-08-05,Mumbai,Spatulas,Cooking Spatula,143,282.48,640.1,91534.06,333,0,2,1,Mathis Ltd,3.2
STEEL-6072,2024-05-16,Ahmedabad,Plates,Steel Plate,37,28.28,50.18,1856.69,476,0,0,0,Edwards-Curtis,3.9
STEEL-6073,2025-04-01,Delhi,Plates,Thali Plate,99,280.24,640.15,63374.55,341,0,1,0,Brown-Rice,4.1
STEEL-6074,2026-02-17,Mumbai,Forks,Mini Fork,20,277.89,680.5,13610.05,336,3,0,1,Burch-Walker,4.7
STEEL-6075,2023-05-17,Delhi,Glasses,Water Glass,118,71.01,148.54,17527.39,322,2,0,1,,
STEEL-6076,2023-12-19,Delhi,Forks,Dinner Fork,79,122.38,159.57,12605.71,307,1,2,0,Stewart-Wiggins,2.5
STEEL-6077,2024-12-31,Delhi,Plates,Steel Plate,82,263.52,461.27,37824.09,434,5,1,0,Olson Group,3.2
STEEL-6078,2024-08-25,Mumbai,Forks,Fruit Fork,120,172.72,349.94,41993.04,513,2,2,0,Chan-Smith,3.7
STEEL-6079,2025-01-14,Pune,Glasses,Water Glass,48,278.54,521.61,25037.43,177,1,0,0,Stokes-Brady,4.6
STEEL-6080,2023-05-01,Delhi,Forks,Fruit Fork,54,188.77,443.95,23973.1,550,4,1,1,Miller and Sons,2.9
STEEL-6081,2024-10-12,Mumbai,Knives,Fruit Knife,42,192.16,385.04,16171.81,449,4,0,0,Rogers Ltd,4.5
STEEL-6082,2024-12-18,Delhi,Glasses,Tall Glass,66,192.71,242.69,16017.52,556,4,2,0,"Johns, Hayes and Anderson",3.9
STEEL-6083,2026-01-21,Pune,Spoons,Serving Spoon,107,15.92,24.55,2626.78,287,2,2,1,Wallace Ltd,4.0
STEEL-6084,2026-03-08,Pune,Glasses,Tall Glass,28,293.84,643.68,18023.07,181,4,3,0,Taylor LLC,3.2
STEEL-6085,2023-06-10,Pune,Bowls,Serving Bowl,116,91.44,168.64,19562.08,408,3,3,1,Webster Ltd,4.6
STEEL-6086,2024-08-09,Hyderabad,Bowls,Soup Bowl,140,226.43,408.57,57199.94,471,2,2,0,James-Eaton,4.5
STEEL-6087,2024-01-21,Hyderabad,Spoons,Serving Spoon,12,262.83,647.37,7768.42,507,3,1,0,Willis-Park,3.8
STEEL-6088,2023-10-13,Delhi,Knives,Fruit Knife,114,213.01,417.31,47573.56,293,2,0,1,"Yang, Kelley and Mcmahon",3.0
STEEL-6089,2025-03-29,Pune,Forks,Mini Fork,75,273.33,594.93,44620.01,136,2,1,1,Hopkins Inc,3.4
STEEL-6090,2025-01-27,Ahmedabad,Plates,Steel Plate,80,196.49,285.2,22816.29,337,4,1,0,Gonzalez-Brown,2.6
STEEL-6091,2025-10-17,Hyderabad,Bowls,Soup Bowl,47,155.82,330.57,15536.89,414,1,2,0,"Baker, Murray and Walker",
STEEL-6092,2025-06-29,Mumbai,Plates,Steel Plate,108,205.66,484.94,52373.62,207,5,3,1,Davis Inc,4.5
STEEL-6093,2023-08-08,Pune,Forks,Fruit Fork,15,27.68,42.95,644.23,495,0,2,1,"Serrano, Carlson and Anthony",4.0
STEEL-6094,2024-06-26,Pune,Spatulas,Flat Spatula,96,189.73,340.97,32732.8,290,1,1,1,Mendoza Inc,3.4
STEEL-6095,2023-11-05,Ahmedabad,Spatulas,Cooking Spatula,147,98.02,183.68,27000.24,459,1,1,1,Johnson-Kemp,3.7
STEEL-6096,2024-06-11,Pune,Plates,Round Plate,94,37.42,61.26,5758.62,392,3,3,1,Hogan LLC,3.3
STEEL-6097,2025-12-03,Hyderabad,Glasses,Water Glass,116,192.04,341.9,39660.08,332,0,1,1,Sawyer LLC,4.1
STEEL-6098,2023-09-03,Hyderabad,Bowls,Soup Bowl,35,78.69,120.19,4206.66,452,5,1,0,"Long, Atkins and Collins",3.1
STEEL-6099,2025-09-04,Delhi,Knives,Fruit Knife,84,243.62,381.08,32011.1,178,5,1,0,Shannon-Lane,2.9
STEEL-6100,2024-03-23,Delhi,Glasses,Juice Glass,58,147.69,257.43,14931.12,270,4,3,1,Swanson-Macdonald,4.7
STEEL-6101,2023-12-29,Pune,Glasses,Juice Glass,116,299.18,612.86,71091.38,223,0,2,0,"Newman, Walker and Olson",4.6
STEEL-6102,2024-07-26,Pune,Bowls,Serving Bowl,101,222.0,509.44,51453.68,596,5,0,0,"Stout, Johnson and Sullivan",2.6
STEEL-6103,2026-01-08,Delhi,Spoons,Dessert Spoon,101,50.75,100.74,10174.39,333,4,2,1,Byrd-Thomas,3.4
STEEL-6104,2025-06-05,Hyderabad,Knives,Butter Knife,13,205.84,418.47,5440.13,138,1,0,0,Young-Miller,4.0
STEEL-6105,2025-05-05,Mumbai,Spatulas,Cooking Spatula,48,71.81,90.58,4347.91,320,5,0,0,Davis PLC,4.5
STEEL-6106,2024-01-30,Mumbai,Glasses,Juice Glass,23,142.92,224.88,5172.34,230,1,0,0,James Inc,3.2
STEEL-6107,2024-08-11,Mumbai,Bowls,Serving Bowl,91,219.39,473.35,43074.46,560,5,1,1,Bates PLC,3.8
STEEL-6108,2025-05-03,Hyderabad,Glasses,Water Glass,53,291.16,498.59,26425.03,465,2,2,1,Lyons and Sons,2.5
STEEL-6109,2023-10-12,Delhi,Forks,Mini Fork,70,255.75,632.61,44282.96,136,1,3,1,"Thomas, Barnes and Lloyd",3.3
STEEL-6110,2024-07-05,Delhi,Plates,Steel Plate,26,253.94,400.5,10412.98,393,5,1,0,Woods LLC,4.4
STEEL-6111,2023-06-22,Hyderabad,Bowls,Soup Bowl,17,227.37,437.31,7434.19,365,0,1,1,Parsons LLC,3.3
STEEL-6112,2025-11-23,Delhi,Spoons,Dessert Spoon,7,77.22,153.34,1073.37,158,0,1,1,Marshall Inc,4.3
STEEL-6113,2023-12-12,Pune,Glasses,Tall Glass,102,257.47,638.78,65155.79,224,3,1,1,Garcia PLC,4.3
STEEL-6114,2023-12-11,Hyderabad,Forks,Dinner Fork,115,15.07,37.09,4265.09,498,5,2,0,"Lee, Pierce and Gomez",
STEEL-6115,2024-06-12,Ahmedabad,Knives,Butter Knife,43,107.67,145.34,6249.48,402,1,0,0,Johnson LLC,4.5
STEEL-6116,2023-12-30,Pune,Forks,Mini Fork,87,220.56,323.25,28122.71,441,2,0,0,"King, Sims and Hunter",4.9
STEEL-6117,2025-01-25,Delhi,Spoons,Dessert Spoon,144,162.81,214.86,30939.15,612,1,1,1,Williams Ltd,4.4
STEEL-6118,2024-03-26,Delhi,Spoons,Serving Spoon,102,79.24,124.32,12680.61,298,0,1,0,"Hicks, Mcdowell and Velez",5.0
STEEL-6119,2023-07-21,Ahmedabad,Spoons,Dessert Spoon,54,27.48,34.74,1875.72,293,1,2,1,Cannon and Sons,3.3
STEEL-6120,2024-03-11,Ahmedabad,Spatulas,Flat Spatula,139,156.98,352.38,48980.33,548,0,0,0,"Brown, Bell and Harris",4.5
STEEL-6121,2024-09-12,Delhi,Spatulas,Flat Spatula,100,209.61,372.29,37229.04,275,5,2,0,"Ellis, Hood and Johnson",2.8
STEEL-6122,2025-06-23,Pune,Spoons,Dessert Spoon,98,296.62,590.52,57870.55,334,5,1,1,"Martinez, Martinez and Morris",3.0
STEEL-6123,2024-12-06,Delhi,Glasses,Tall Glass,110,218.78,473.42,52076.34,281,5,1,1,"Peterson, Morales and Edwards",4.4
STEEL-6124,2024-07-03,Mumbai,Glasses,Juice Glass,48,217.37,460.18,22088.41,99,0,2,0,Nelson Inc,3.1
STEEL-6125,2023-10-24,Mumbai,Knives,Butter Knife,34,154.89,309.55,10524.74,200,4,2,0,Cobb LLC,3.5
STEEL-6126,2024-02-22,Delhi,Spatulas,Cooking Spatula,71,44.35,69.76,4952.63,304,4,1,0,Young-Wells,2.5
STEEL-6127,2025-07-23,Ahmedabad,Knives,Fruit Knife,141,35.56,56.99,8036.07,628,5,2,1,"Carter, Stevens and Boyer",3.5
STEEL-6128,2024-06-23,Hyderabad,Spatulas,Cooking Spatula,8,128.24,228.49,1827.9,250,4,1,1,"Madden, Gregory and Moses",4.7
STEEL-6129,2024-11-23,Mumbai,Forks,Dinner Fork,109,50.71,100.13,10913.69,255,0,0,0,"Hicks, Young and Proctor",3.3
STEEL-6130,2024-09-24,Pune,Forks,Fruit Fork,148,194.16,272.44,40320.67,602,0,1,0,Murray PLC,3.1
STEEL-6131,2026-03-01,Hyderabad,Glasses,Water Glass,51,69.01,162.52,8288.7,348,4,1,0,"Rodriguez, Andrews and Richardson",
STEEL-6132,2023-08-20,Ahmedabad,Glasses,Tall Glass,120,77.78,189.38,22725.68,459,0,1,0,Hill-Harris,3.5
STEEL-6133,2023-06-10,Delhi,Spatulas,Cooking Spatula,90,28.51,68.16,6134.58,240,5,0,1,Wolfe-Robertson,4.6
STEEL-6134,2026-02-05,Mumbai,Knives,Fruit Knife,85,144.62,273.49,23246.86,517,2,0,0,"Riley, Wallace and Hernandez",3.2
STEEL-6135,2024-10-13,Hyderabad,Spatulas,Cooking Spatula,75,131.33,168.36,12627.07,558,5,2,0,Hoover and Sons,3.1
STEEL-6136,2023-08-13,Hyderabad,Plates,Round Plate,116,29.45,60.15,6977.04,184,5,2,0,Wilson Group,4.6
STEEL-6137,2025-01-26,Ahmedabad,Spatulas,Flat Spatula,18,43.36,55.83,1004.92,489,1,3,0,"Flores, Juarez and Smith",4.5
STEEL-6138,2025-03-17,Mumbai,Spoons,Serving Spoon,80,76.94,167.19,13374.88,257,0,2,1,Banks LLC,3.9
STEEL-6139,2023-10-18,Hyderabad,Plates,Steel Plate,85,193.73,351.8,29903.23,182,4,0,0,Campbell Ltd,2.7
STEEL-6140,2026-03-29,Pune,Plates,Thali Plate,141,124.04,259.13,36536.86,610,2,0,1,Vargas Group,3.6
STEEL-6141,2024-05-06,Hyderabad,Spoons,Serving Spoon,100,162.68,273.26,27326.31,318,5,1,0,"Parrish, Ibarra and Cook",4.9
STEEL-6142,2023-10-21,Ahmedabad,Spoons,Dessert Spoon,104,142.59,267.54,27824.06,596,0,2,0,Williamson PLC,3.0
STEEL-6143,2025-03-21,Pune,Knives,Butter Knife,76,31.73,64.03,4865.92,389,5,0,0,"Hall, Hall and Barnes",4.5
STEEL-6144,2024-07-07,Pune,Knives,Butter Knife,80,146.33,238.83,19106.73,225,0,3,1,"Melendez, Martinez and Martinez",4.4
STEEL-6145,2024-05-18,Pune,Plates,Thali Plate,41,257.71,442.92,18159.57,96,5,2,1,,3.8
STEEL-6146,2024-08-25,Hyderabad,Bowls,Soup Bowl,56,120.54,247.39,13853.63,371,2,2,0,Perry Group,
STEEL-6147,2025-11-28,Mumbai,Knives,Fruit Knife,5,284.6,548.04,2740.2,465,1,1,0,"Adams, Brown and Williams",3.5
STEEL-6148,2026-02-06,Hyderabad,Knives,Fruit Knife,25,180.4,256.99,6424.64,127,1,0,0,"Jackson, Bell and Anderson",5.0
STEEL-6149,2026-02-09,Pune,Glasses,Juice Glass,25,91.08,162.08,4051.96,451,1,3,0,Bailey-Dougherty,3.8
STEEL-6150,2025-07-05,Pune,Spatulas,Flat Spatula,45,106.2,137.6,6191.82,129,4,0,1,West-Robinson,3.4
STEEL-6151,2024-08-25,Delhi,Bowls,Rice Bowl,41,139.85,244.39,10020.18,179,2,1,0,Davis-Ramos,3.4
STEEL-6152,2024-07-31,Hyderabad,Glasses,Juice Glass,43,142.0,217.39,9347.81,267,3,3,0,Lopez PLC,2.9
STEEL-6153,2024-06-15,Delhi,Spoons,Serving Spoon,110,284.31,437.99,48179.33,430,1,2,0,"Lee, Green and George",2.6
STEEL-6154,2025-08-09,Mumbai,Bowls,Serving Bowl,143,258.99,499.59,71440.92,493,3,0,0,Alexander-Lewis,4.3
STEEL-6155,2025-02-27,Delhi,Forks,Dinner Fork,91,81.51,174.23,15855.22,493,1,0,0,Gonzales Inc,3.1
STEEL-6156,2026-04-13,Ahmedabad,Spatulas,BBQ Spatula,32,274.85,424.28,13577.01,311,1,3,1,"Anthony, Mercer and Bean",4.9
STEEL-6157,2026-03-17,Delhi,Plates,Round Plate,54,29.28,52.83,2853.07,148,1,2,0,Dunn-Norman,4.8
STEEL-6158,2023-05-31,Delhi,Glasses,Water Glass,53,114.48,280.83,14884.12,376,1,1,1,Patel Group,4.5
STEEL-6159,2023-11-01,Pune,Spatulas,Flat Spatula,114,57.48,83.66,9537.32,554,3,0,0,"Bernard, Dominguez and Thomas",3.3
STEEL-6160,2024-04-15,Delhi,Spoons,Dessert Spoon,99,35.56,79.63,7883.41,419,2,0,1,"Johnson, Thompson and Gillespie",4.1
STEEL-6161,2024-07-13,Mumbai,Spoons,Tea Spoon,115,172.52,213.49,24551.01,461,4,0,1,Ellis-Banks,2.7
STEEL-6162,2025-08-15,Delhi,Bowls,Soup Bowl,110,123.46,239.42,26335.97,518,5,3,0,Jones LLC,3.2
STEEL-6163,2025-07-07,Ahmedabad,Plates,Round Plate,117,186.68,295.97,34627.96,176,4,0,0,Riddle-Monroe,4.4
STEEL-6164,2024-01-21,Hyderabad,Glasses,Juice Glass,93,231.84,367.83,34207.78,544,4,2,1,Leonard-White,2.9
STEEL-6165,2023-06-19,Delhi,Forks,Dinner Fork,44,194.13,400.76,17633.33,518,3,2,1,Mcclure-Ruiz,4.3
STEEL-6166,2023-11-17,Hyderabad,Glasses,Water Glass,50,134.73,197.59,9879.66,352,2,0,0,"Cook, Pittman and Fernandez",
STEEL-6167,2024-10-25,Hyderabad,Forks,Fruit Fork,39,265.87,644.07,25118.87,395,3,1,1,Velasquez-Clark,3.9
STEEL-6168,2024-10-22,Hyderabad,Bowls,Rice Bowl,104,91.02,148.83,15478.38,542,1,3,0,Wolfe Ltd,4.4
STEEL-6169,2025-10-31,Hyderabad,Knives,Kitchen Knife,141,264.23,439.76,62005.95,229,2,0,1,Bryant Inc,2.9
STEEL-6170,2025-07-13,Pune,Glasses,Juice Glass,141,206.64,282.47,39827.78,344,0,0,1,Keller-King,3.1
STEEL-6171,2025-03-10,Mumbai,Forks,Mini Fork,138,191.53,404.95,55882.58,624,5,0,1,Lucero and Sons,4.9
STEEL-6172,2026-01-08,Pune,Spatulas,BBQ Spatula,92,116.24,185.69,17083.56,291,2,1,1,Patrick-Weaver,4.7
STEEL-6173,2026-03-09,Hyderabad,Forks,Dinner Fork,103,194.63,270.76,27887.86,342,0,0,1,"Brown, Moody and Anderson",3.6
STEEL-6174,2024-11-13,Mumbai,Bowls,Serving Bowl,102,32.56,72.43,7387.92,514,2,2,1,"Kennedy, Garner and Ward",4.9
STEEL-6175,2025-02-14,Ahmedabad,Knives,Kitchen Knife,41,155.88,215.21,8823.43,495,1,2,1,Russell-Mcbride,
STEEL-6176,2026-03-14,Mumbai,Spoons,Tea Spoon,145,71.62,119.23,17288.18,277,5,3,0,Mack Group,4.6
STEEL-6177,2025-03-04,Mumbai,Bowls,Soup Bowl,100,175.46,412.99,41298.8,387,2,3,0,"Pacheco, Miles and Scott",2.6
STEEL-6178,2024-09-27,Mumbai,Spatulas,Cooking Spatula,64,256.05,355.41,22746.4,279,1,0,1,Roach-Brown,4.1
STEEL-6179,2025-01-13,Delhi,Spoons,Serving Spoon,14,46.98,90.6,1268.38,75,2,0,1,Yang-Wilson,3.0
STEEL-6180,2025-03-01,Mumbai,Bowls,Soup Bowl,17,171.54,273.45,4648.7,505,1,3,0,Paul LLC,2.9
STEEL-6181,2024-07-27,Pune,Forks,Dinner Fork,103,185.82,344.34,35467.51,479,0,1,1,Johnson-Avila,4.0
STEEL-6182,2023-12-21,Pune,Forks,Mini Fork,149,59.42,97.74,14563.38,345,5,1,0,Sims-Li,4.5
STEEL-6183,2025-03-26,Mumbai,Knives,Kitchen Knife,81,89.43,179.23,14517.39,374,0,3,1,Cook-Warren,2.9
STEEL-6184,2025-09-18,Hyderabad,Forks,Dinner Fork,83,214.15,529.66,43962.0,199,1,3,1,,4.5
STEEL-6185,2023-12-29,Mumbai,Spatulas,Cooking Spatula,111,213.43,443.08,49181.82,372,4,3,0,Martinez-Weeks,4.0
STEEL-6186,2024-07-24,Delhi,Spatulas,Flat Spatula,45,186.75,314.65,14159.08,218,2,0,0,Thompson Ltd,3.9
STEEL-6187,2025-01-02,Delhi,Spoons,Dessert Spoon,108,213.34,484.28,52302.62,375,0,2,0,Walker and Sons,4.3
STEEL-6188,2026-01-04,Hyderabad,Bowls,Serving Bowl,55,167.35,349.31,19212.24,218,2,2,1,"Long, Huff and Smith",
STEEL-6189,2024-10-28,Mumbai,Spatulas,BBQ Spatula,109,85.05,123.35,13445.47,274,1,1,1,Copeland-Ramirez,2.9
STEEL-6190,2024-12-08,Mumbai,Knives,Fruit Knife,127,121.95,174.08,22107.87,427,5,1,1,Morton Group,4.8
STEEL-6191,2026-02-09,Pune,Bowls,Rice Bowl,33,208.07,289.23,9544.52,498,3,0,0,May-Cummings,3.0
STEEL-6192,2023-07-24,Mumbai,Forks,Mini Fork,55,279.25,486.63,26764.83,232,5,2,0,Bush Ltd,4.5
STEEL-6193,2023-08-22,Hyderabad,Knives,Kitchen Knife,104,156.11,266.52,27718.36,223,1,1,0,Thompson-Strong,
STEEL-6194,2025-05-08,Mumbai,Spatulas,Flat Spatula,68,262.31,476.34,32390.99,507,0,3,1,Smith-Moore,3.6
STEEL-6195,2025-08-10,Mumbai,Bowls,Serving Bowl,23,227.98,403.68,9284.61,312,0,1,0,Smith-Wolf,4.1
STEEL-6196,2024-08-08,Pune,Bowls,Serving Bowl,60,174.31,424.38,25462.72,160,1,2,1,Ward-Collins,4.1
STEEL-6197,2025-02-21,Mumbai,Bowls,Soup Bowl,97,202.64,262.2,25433.11,563,2,3,0,"Garner, Hoffman and Henderson",3.1
STEEL-6198,2024-02-01,Delhi,Spoons,Dessert Spoon,108,55.77,101.25,10935.27,199,1,3,0,Hawkins Group,2.8
STEEL-6199,2025-08-04,Delhi,Forks,Fruit Fork,140,182.24,222.02,31083.08,341,4,2,0,Goodwin-Smith,
STEEL-6200,2026-02-13,Delhi,Glasses,Tall Glass,58,204.65,333.0,19314.14,442,5,1,1,Williams-Lewis,3.9
STEEL-6201,2025-02-20,Delhi,Plates,Round Plate,28,161.01,347.46,9728.94,231,1,1,0,"Foster, Warren and Taylor",4.1
STEEL-6202,2024-03-03,Hyderabad,Plates,Thali Plate,39,51.13,102.62,4002.24,411,5,1,0,Logan LLC,4.5
STEEL-6203,2024-09-23,Hyderabad,Glasses,Water Glass,16,163.04,258.63,4138.14,351,5,3,0,"Johnson, Wright and Sutton",
STEEL-6204,2026-01-15,Mumbai,Spatulas,Cooking Spatula,141,163.85,387.5,54637.28,293,0,1,0,Willis Ltd,2.6
STEEL-6205,2024-09-18,Mumbai,Glasses,Juice Glass,48,87.7,175.78,8437.67,355,0,2,1,"Colon, Frank and Chase",4.0
STEEL-6206,2025-08-06,Hyderabad,Knives,Fruit Knife,146,36.19,49.42,7216.05,446,4,2,1,"Ramos, Smith and Martin",4.3
STEEL-6207,2024-09-20,Ahmedabad,Spatulas,BBQ Spatula,142,286.98,552.5,78454.67,337,2,0,1,Crawford and Sons,4.6
STEEL-6208,2024-07-19,Pune,Knives,Fruit Knife,99,276.34,386.62,38275.57,324,5,3,1,Garza-White,5.0
STEEL-6209,2026-02-14,Ahmedabad,Spoons,Serving Spoon,59,283.07,343.02,20237.89,442,1,3,0,Hartman and Sons,4.1
STEEL-6210,2025-03-21,Ahmedabad,Bowls,Rice Bowl,34,266.66,640.63,21781.33,478,4,0,0,"Miller, Moody and Bowman",4.7
