transaction_id,date,region,category,product_name,units_sold,cost_price,selling_price,revenue,inventory_level,ordered_stock,promotion,return_count,supplier_delay_days,customer_rating,damaged_stock
DIY-10902,2025-01-24,East,Electrical,Wire,14,932.36,2777.91,38890.78,413,427,0,4,19.0,2.8,4
DIY-10903,2024-06-15,North,Home Decor,Curtains,66,940.23,1682.29,111031.21,415,481,0,2,1.0,3.0,4
DIY-10904,2026-01-17,West,Cleaning,Bucket,54,126.42,224.51,12123.74,527,581,1,4,9.0,4.0,0
DIY-10905,2023-12-04,North,Cleaning,Mop,10,957.03,3177.34,31773.37,47,57,0,4,3.0,2.3,2
DIY-10906,2024-10-23,North,Kitchen,Storage Box,21,140.53,185.55,3896.59,61,82,1,1,10.0,3.6,9
DIY-10907,2025-08-18,South,Hardware,Screwdriver,90,837.62,1288.33,115949.59,225,315,0,0,24.0,4.1,11
DIY-10908,2025-11-23,South,Electrical,Battery,96,513.02,606.97,58269.2,388,484,1,1,3.0,3.7,1
DIY-10909,2024-12-20,East,Electrical,Wire,31,838.46,1548.9,48015.92,208,239,1,6,11.0,3.9,1
DIY-10910,2023-04-18,North,Cleaning,Mop,74,833.96,2316.84,171445.88,470,544,1,3,13.0,4.3,5
DIY-10911,2025-09-19,South,Cleaning,Brush,82,72.65,107.03,8776.68,73,155,1,5,4.0,,11
DIY-10912,2023-01-28,North,Hardware,Drill Bits,87,73.66,178.15,15498.99,652,739,1,7,3.0,3.6,7
DIY-10913,2024-02-25,East,Hardware,Screwdriver,93,744.5,2033.65,189129.69,811,904,1,5,10.0,3.5,3
DIY-10914,2023-04-28,North,Stationery,Marker,60,479.26,1431.18,85871.03,811,871,0,2,6.0,3.8,9
DIY-10915,2022-04-29,West,Home Decor,Curtains,98,334.38,703.51,68944.41,300,398,1,6,11.0,3.1,6
DIY-10916,2023-06-05,West,Kitchen,Tray,71,207.8,323.51,22969.39,524,595,0,5,16.0,3.6,9
DIY-10917,2025-11-07,South,Hardware,Tape Measure,18,555.89,1153.32,20759.71,330,348,1,7,15.0,4.9,7
DIY-10918,2023-09-27,North,Stationery,Pen Set,37,244.62,582.37,21547.69,25,62,1,0,13.0,3.6,1
DIY-10919,2025-02-11,South,Hardware,Hammer,5,810.76,1612.31,8061.53,595,600,0,2,6.0,3.4,4
DIY-10920,2023-07-20,South,Electrical,Wire,71,418.93,1328.04,94290.79,498,569,0,6,8.0,4.0,2
DIY-10921,2025-04-11,West,Stationery,Stapler,21,910.24,1568.08,32929.77,906,927,0,2,10.0,2.4,1
DIY-10922,2024-01-04,East,Hardware,Tape Measure,48,234.81,278.37,13361.79,418,466,1,7,16.0,4.6,8
DIY-10923,2024-08-06,South,Hardware,Drill Bits,57,437.4,670.02,38191.4,330,387,1,2,23.0,3.5,1
DIY-10924,2025-01-03,East,Stationery,Notebook,11,434.05,1379.43,15173.75,749,760,1,4,11.0,4.2,3
DIY-10925,2024-05-06,North,Home Decor,LED Light,38,884.98,1977.44,75142.84,924,962,1,5,3.0,4.2,6
DIY-10926,2024-09-13,East,Hardware,Tape Measure,21,585.23,947.32,19893.77,945,966,0,6,9.0,2.8,5
DIY-10927,2022-10-08,West,Home Decor,Curtains,38,479.73,650.61,24723.2,529,567,0,5,12.0,2.5,9
DIY-10928,2024-11-07,East,Electrical,Extension Board,75,570.78,1686.77,126508.1,809,884,0,4,7.0,4.2,10
DIY-10929,2024-02-19,East,Home Decor,LED Light,42,635.93,1709.02,71778.94,253,295,1,3,23.0,3.9,7
DIY-10930,2026-04-14,South,Hardware,Hammer,27,210.81,493.44,13322.77,97,124,0,6,6.0,4.5,10
DIY-10931,2024-05-07,West,Electrical,Bulb,8,966.39,2417.72,19341.79,242,250,0,2,6.0,4.5,8
DIY-10932,2022-08-16,East,Home Decor,Wall Frame,41,821.2,2002.59,82106.26,510,551,1,6,15.0,3.1,7
DIY-10933,2025-05-12,South,Electrical,Battery,94,565.78,1608.72,151219.59,48,142,1,1,6.0,2.4,0
DIY-10934,2023-01-01,North,Hardware,Drill Bits,71,286.2,800.25,56817.71,13,84,0,1,24.0,2.4,5
DIY-10935,2022-11-23,East,Cleaning,Bucket,50,978.63,1686.34,84316.99,284,334,1,6,4.0,4.5,8
DIY-10936,2025-12-24,North,Kitchen,Storage Box,66,693.77,1376.12,90823.59,428,494,0,2,8.0,2.1,7
DIY-10937,2022-09-27,East,Cleaning,Brush,62,767.12,1017.81,63104.03,561,623,1,4,15.0,2.9,2
DIY-10938,2023-01-09,North,Electrical,Battery,64,404.47,1351.99,86527.25,273,337,0,6,4.0,4.5,6
DIY-10939,2024-01-18,East,Cleaning,Bucket,87,611.9,1257.86,109433.93,2,89,1,2,19.0,3.8,3
DIY-10940,2022-06-21,South,Home Decor,LED Light,81,776.6,2195.34,177822.17,501,582,1,5,5.0,2.5,0
DIY-10941,2023-09-03,East,Hardware,Tape Measure,16,834.24,1833.13,29330.05,602,618,0,6,11.0,2.7,5
DIY-10942,2025-12-17,North,Stationery,Pen Set,68,334.89,1117.45,75986.72,700,768,0,3,13.0,3.7,3
DIY-10943,2025-04-08,North,Hardware,Drill Bits,8,205.61,465.04,3720.35,871,879,1,0,12.0,4.7,11
DIY-10944,2025-04-26,West,Electrical,Battery,92,823.7,1140.35,104912.61,539,631,1,6,17.0,3.7,1
DIY-10945,2025-03-03,South,Kitchen,Knife Set,85,569.76,1235.81,105043.83,540,625,1,2,7.0,4.4,2
DIY-10946,2022-07-20,West,Hardware,Screwdriver,87,522.15,1406.0,122321.76,654,741,0,1,2.0,2.6,9
DIY-10947,2023-12-01,South,Stationery,Pen Set,5,436.33,1261.51,6307.54,160,165,1,4,21.0,4.7,0
DIY-10948,2023-01-31,West,Kitchen,Bottle,98,809.21,851.97,83493.23,673,771,1,5,7.0,4.2,4
DIY-10949,2023-02-27,East,Stationery,Pen Set,20,268.39,348.66,6973.27,146,166,1,4,1.0,4.6,8
DIY-10950,2025-09-28,South,Stationery,Pen Set,36,900.12,1808.84,65118.11,135,171,0,6,17.0,4.5,3
DIY-10951,2022-12-09,West,Electrical,Extension Board,25,150.12,360.98,9024.48,644,669,0,2,23.0,3.6,4
DIY-10952,2024-01-11,East,Stationery,Notebook,99,402.89,975.79,96603.57,538,637,1,0,19.0,4.7,1
DIY-10953,2026-04-03,East,Home Decor,Plant Pot,37,26.37,83.37,3084.64,558,595,0,3,16.0,4.0,3
DIY-10954,2023-09-18,West,Cleaning,Bucket,37,785.09,1441.89,53350.11,757,794,1,6,5.0,2.6,4
DIY-10955,2023-08-04,North,Kitchen,Bottle,61,772.15,2148.69,131070.15,934,995,1,4,6.0,2.8,0
DIY-10956,2023-10-08,East,Electrical,Bulb,36,915.27,1628.3,58618.95,941,977,0,5,23.0,3.2,6
DIY-10957,2024-03-22,East,Stationery,Stapler,47,957.06,2370.76,111425.94,633,680,1,1,18.0,2.9,11
DIY-10958,2026-04-24,East,Kitchen,Knife Set,9,652.71,1809.83,16288.45,611,620,0,4,24.0,2.8,8
DIY-10959,2024-06-08,East,Hardware,Screwdriver,99,920.18,1848.04,182955.83,848,947,1,3,5.0,2.4,1
DIY-10960,2024-05-05,East,Hardware,Drill Bits,14,890.0,2684.92,37588.88,901,915,0,1,20.0,4.3,9
DIY-10961,2025-11-05,North,Electrical,Extension Board,6,467.45,1377.05,8262.3,215,221,0,1,21.0,2.5,7
DIY-10962,2024-06-30,North,Kitchen,Bottle,12,616.0,1492.53,17910.42,886,898,1,3,7.0,3.4,9
DIY-10963,2022-12-16,North,Stationery,Marker,60,308.93,419.63,25177.96,737,797,1,4,20.0,3.2,9
DIY-10964,2022-07-02,South,Kitchen,Storage Box,83,957.52,2145.12,178045.29,472,555,0,3,12.0,2.9,7
DIY-10965,2022-06-16,West,Home Decor,Plant Pot,22,629.99,1620.33,35647.29,213,235,1,1,17.0,2.4,10
DIY-10966,2025-01-26,East,Kitchen,Storage Box,81,117.65,145.59,11792.54,917,998,0,1,3.0,3.1,1
DIY-10967,2025-09-29,East,Home Decor,LED Light,91,422.6,909.58,82771.5,802,893,1,7,20.0,4.4,2
DIY-10968,2024-04-07,West,Kitchen,Storage Box,89,427.01,954.63,84962.25,656,745,1,0,16.0,3.1,0
DIY-10969,2022-07-16,North,Home Decor,LED Light,17,335.97,907.89,15434.19,375,392,1,2,10.0,4.6,8
DIY-10970,2023-03-31,East,Stationery,Notebook,30,442.66,1246.62,37398.53,531,561,0,5,22.0,2.9,9
DIY-10971,2023-10-22,North,Home Decor,Curtains,26,731.59,1153.12,29981.01,289,315,1,1,7.0,,9
DIY-10972,2025-07-15,North,Kitchen,Storage Box,89,458.81,928.48,82634.3,292,381,0,1,15.0,3.6,2
DIY-10973,2024-11-23,East,Kitchen,Storage Box,58,32.46,34.13,1979.51,434,492,1,3,21.0,4.6,2
DIY-10974,2024-01-26,East,Home Decor,Wall Frame,98,696.09,1916.18,187785.23,363,461,0,5,13.0,2.6,2
DIY-10975,2025-08-31,North,Electrical,Bulb,96,332.28,878.1,84297.64,541,637,0,2,9.0,2.0,2
DIY-10976,2025-03-26,North,Cleaning,Cleaning Spray,20,483.68,1353.68,27073.61,57,77,0,2,16.0,2.6,1
DIY-10977,2024-06-18,West,Kitchen,Tray,89,960.61,2987.32,265871.19,832,921,0,1,8.0,2.1,6
DIY-10978,2022-10-09,North,Kitchen,Knife Set,53,102.1,150.59,7981.38,672,725,0,4,23.0,4.3,2
DIY-10979,2025-04-26,East,Stationery,Notebook,74,866.58,2268.61,167877.46,353,427,0,3,2.0,4.5,11
DIY-10980,2023-08-12,South,Stationery,Notebook,9,71.62,183.12,1648.12,797,806,0,3,,4.0,8
DIY-10981,2025-10-29,North,Home Decor,Curtains,42,399.14,1129.83,47452.66,213,255,1,1,15.0,3.3,0
DIY-10982,2024-12-12,West,Cleaning,Mop,22,876.1,1503.2,33070.36,277,299,1,0,0.0,3.5,5
DIY-10983,2025-05-18,North,Stationery,Notebook,49,208.15,665.65,32616.78,27,76,0,4,19.0,3.8,2
DIY-10984,2024-11-06,East,Kitchen,Storage Box,45,471.03,1083.97,48778.84,269,314,1,6,1.0,,5
DIY-10985,2024-07-11,South,Home Decor,Curtains,70,137.15,396.28,27739.37,323,393,0,3,12.0,3.1,10
DIY-10986,2024-05-01,South,Home Decor,Curtains,69,659.78,1167.75,80575.05,110,179,1,0,6.0,3.8,8
DIY-10987,2022-07-14,West,Electrical,Wire,95,731.97,1087.51,103313.03,384,479,1,1,7.0,4.6,9
DIY-10988,2023-04-26,North,Cleaning,Brush,46,103.4,98.43,4527.68,221,267,1,6,9.0,2.5,5
DIY-10989,2024-10-16,East,Electrical,Extension Board,83,112.44,299.55,24862.76,905,988,0,3,6.0,3.3,0
DIY-10990,2024-10-16,North,Electrical,Bulb,71,711.8,1514.53,107531.75,229,300,0,5,12.0,4.2,8
DIY-10991,2024-10-01,South,Electrical,Battery,36,46.4,109.24,3932.65,335,371,0,4,12.0,4.2,3
DIY-10992,2024-01-09,West,Kitchen,Bottle,81,880.42,2579.33,208925.35,149,230,0,4,7.0,3.9,9
DIY-10993,2026-02-14,South,Electrical,Battery,45,940.46,1063.87,47873.95,385,430,1,4,8.0,2.7,6
DIY-10994,2023-04-09,North,Electrical,Bulb,7,458.6,1351.06,9457.45,54,61,0,5,13.0,3.5,7
DIY-10995,2024-07-24,West,Stationery,Pen Set,77,808.48,1507.55,116081.17,34,111,1,5,4.0,4.9,1
DIY-10996,2022-10-21,South,Home Decor,Wall Frame,2,518.69,540.14,1080.29,313,315,1,2,3.0,3.6,2
DIY-10997,2025-07-13,East,Home Decor,Curtains,32,911.11,1423.22,45543.02,578,610,0,4,12.0,,3
DIY-10998,2023-05-18,South,Kitchen,Bottle,30,745.44,1812.09,54362.65,708,738,0,5,23.0,2.5,9
DIY-10999,2023-03-05,North,Electrical,Wire,14,186.95,507.48,7104.68,621,635,1,1,21.0,3.0,3
DIY-11000,2024-05-21,West,Home Decor,Wall Frame,39,740.56,1556.92,60719.97,270,309,1,7,4.0,3.2,5
DIY-11001,2024-10-05,West,Kitchen,Tray,75,206.55,507.04,38028.36,689,764,0,2,19.0,4.9,3
DIY-11002,2024-04-24,North,Cleaning,Mop,41,116.63,214.51,8795.06,829,870,1,3,4.0,2.2,9
DIY-11003,2024-01-13,North,Cleaning,Cleaning Spray,2,49.34,66.26,132.51,113,115,0,0,5.0,4.1,7
DIY-11004,2025-07-01,North,Cleaning,Cleaning Spray,16,382.15,648.46,10375.43,615,631,1,1,6.0,2.9,1
DIY-11005,2024-08-01,East,Stationery,Pen Set,51,265.82,299.64,15281.51,496,547,1,1,6.0,4.1,1
DIY-11006,2022-12-01,East,Electrical,Wire,22,511.01,1782.24,39209.37,136,158,0,4,23.0,3.6,3
DIY-11007,2022-09-22,South,Stationery,Marker,63,364.06,841.47,53012.75,825,888,0,7,3.0,2.8,1
DIY-11008,2025-03-12,South,Stationery,Notebook,90,528.79,939.12,84520.57,146,236,1,0,24.0,2.3,11
DIY-11009,2022-07-11,East,Kitchen,Tray,53,573.24,1170.24,62022.54,274,327,0,5,1.0,4.8,5
DIY-11010,2023-05-22,East,Electrical,Extension Board,46,175.4,393.62,18106.48,77,123,1,1,10.0,3.3,4
DIY-11011,2023-12-17,North,Stationery,Notebook,38,67.18,78.42,2979.98,780,818,1,4,0.0,3.6,10
DIY-11012,2023-12-22,East,Cleaning,Brush,91,732.76,1282.08,116669.3,525,616,1,6,3.0,3.6,10
DIY-11013,2023-10-22,East,Home Decor,Plant Pot,9,331.64,926.24,8336.19,266,275,1,0,18.0,2.2,6
DIY-11014,2023-02-10,East,Home Decor,Curtains,80,164.27,204.55,16363.7,737,817,1,4,14.0,2.8,7
DIY-11015,2024-12-27,East,Electrical,Bulb,60,918.96,2567.24,154034.56,283,343,0,7,20.0,4.0,4
DIY-11016,2024-08-08,North,Electrical,Bulb,86,331.13,431.23,37085.91,433,519,1,2,8.0,3.0,2
DIY-11017,2022-12-29,East,Cleaning,Bucket,92,500.62,1653.69,152139.25,817,909,0,3,22.0,4.0,10
DIY-11018,2024-04-24,West,Cleaning,Bucket,31,630.14,1282.99,39772.78,89,120,0,7,11.0,2.2,3
DIY-11019,2022-05-16,South,Electrical,Wire,22,774.59,1060.88,23339.33,690,712,0,2,3.0,2.8,8
DIY-11020,2024-09-17,West,Kitchen,Knife Set,64,750.02,1231.54,78818.3,438,502,1,0,11.0,2.3,3
DIY-11021,2025-06-05,East,Hardware,Drill Bits,43,443.12,1212.41,52133.66,805,848,0,1,19.0,3.1,2
DIY-11022,2023-06-25,South,Cleaning,Mop,89,821.48,2244.3,199743.12,-32,57,0,7,21.0,3.7,5
DIY-11023,2023-10-06,North,Electrical,Battery,65,674.0,1400.43,91027.84,815,880,1,5,7.0,2.9,11
DIY-11024,2024-06-21,East,Cleaning,Brush,16,505.51,928.73,14859.69,938,954,0,4,14.0,4.3,1
DIY-11025,2024-12-14,South,Stationery,Notebook,27,147.93,220.95,5965.78,137,164,0,4,20.0,3.9,0
DIY-11026,2023-02-03,North,Stationery,Pen Set,71,327.4,286.47,20339.46,112,183,1,0,19.0,2.4,10
DIY-11027,2025-09-08,East,Kitchen,Knife Set,99,561.03,806.54,79847.24,499,598,0,3,11.0,4.9,1
DIY-11028,2025-11-26,East,Kitchen,Tray,69,720.3,2307.59,159223.78,124,193,0,2,17.0,4.8,11
DIY-11029,2026-04-27,West,Hardware,Screwdriver,58,373.95,615.12,35677.15,382,440,1,1,10.0,4.9,8
DIY-11030,2025-07-12,North,Cleaning,Bucket,23,487.04,663.19,15253.44,133,156,1,3,10.0,4.4,6
DIY-11031,2023-06-14,South,Home Decor,Plant Pot,51,698.24,2418.08,123322.01,398,449,0,2,17.0,4.1,2
DIY-11032,2025-04-12,North,Cleaning,Mop,66,728.66,1972.84,130207.32,364,430,0,3,14.0,4.0,3
DIY-11033,2024-03-19,West,Cleaning,Bucket,96,720.12,1459.57,140119.18,29,125,1,2,8.0,4.3,3
DIY-11034,2025-11-21,North,Hardware,Tape Measure,29,119.16,244.18,7081.11,413,442,1,0,20.0,3.9,0
DIY-11035,2022-05-18,North,Cleaning,Cleaning Spray,50,676.86,1530.45,76522.6,488,538,0,6,19.0,2.7,8
DIY-11036,2026-02-02,West,Home Decor,Curtains,16,800.27,2510.4,40166.33,760,776,1,6,17.0,3.0,8
DIY-11037,2023-06-14,West,Home Decor,Wall Frame,13,42.11,68.36,888.66,176,189,0,2,23.0,2.9,5
DIY-11038,2023-05-09,North,Hardware,Hammer,48,63.77,87.68,4208.69,435,483,1,3,,2.8,10
DIY-11039,2025-08-11,East,Home Decor,LED Light,47,981.34,3392.26,159436.3,708,755,0,6,1.0,4.3,7
DIY-11040,2022-07-27,South,Cleaning,Cleaning Spray,4,308.73,758.51,3034.04,407,411,0,6,22.0,2.2,10
DIY-11041,2023-11-27,South,Home Decor,LED Light,6,688.94,681.5,4088.99,765,771,1,7,6.0,3.4,5
DIY-11042,2025-01-11,West,Hardware,Hammer,97,679.65,935.96,90788.58,679,776,1,2,10.0,2.4,1
DIY-11043,2025-09-30,East,Stationery,Marker,71,613.57,1520.33,107943.17,872,943,0,2,,3.5,7
DIY-11044,2024-03-28,North,Hardware,Screwdriver,34,102.27,249.9,8496.61,319,353,1,4,3.0,4.7,1
DIY-11045,2023-01-05,South,Kitchen,Bottle,13,297.63,478.02,6214.26,174,187,0,7,20.0,2.6,6
DIY-11046,2022-07-13,North,Kitchen,Knife Set,54,410.36,945.13,51037.17,2,56,0,1,23.0,4.7,3
DIY-11047,2025-06-24,North,Stationery,Pen Set,18,546.58,1228.8,22118.39,135,153,1,0,23.0,4.2,3
DIY-11048,2026-02-09,North,Stationery,Pen Set,38,326.53,643.57,24455.64,219,257,1,7,22.0,2.1,0
DIY-11049,2024-07-02,North,Hardware,Hammer,35,730.52,1996.04,69861.45,810,845,1,1,7.0,3.8,8
DIY-11050,2026-03-05,East,Kitchen,Tray,89,572.52,1329.65,118338.86,516,605,1,2,24.0,2.2,11
DIY-11051,2023-07-11,East,Kitchen,Bottle,49,67.93,237.39,11632.33,105,154,0,0,9.0,3.4,1
DIY-11052,2023-11-03,North,Cleaning,Bucket,26,183.33,409.01,10634.24,432,458,1,5,6.0,3.5,0
DIY-11053,2023-11-11,West,Kitchen,Tray,70,362.84,744.98,52148.92,882,952,0,7,12.0,2.3,1
DIY-11054,2022-10-04,South,Hardware,Tape Measure,33,487.18,745.73,24609.19,736,769,1,7,16.0,3.3,10
DIY-11055,2023-09-08,West,Cleaning,Bucket,21,928.65,1667.83,35024.46,120,141,0,0,10.0,,1
DIY-11056,2022-09-22,North,Hardware,Tape Measure,86,426.28,1244.25,107005.89,523,609,0,6,16.0,2.2,9
DIY-11057,2022-08-18,South,Stationery,Notebook,70,748.88,933.33,65332.76,654,724,0,4,12.0,3.2,11
DIY-11058,2024-08-22,North,Stationery,Marker,20,645.17,1572.76,31455.28,154,174,1,2,1.0,4.1,1
DIY-11059,2022-08-26,West,Cleaning,Brush,48,90.17,263.66,12655.69,80,128,1,0,19.0,2.0,4
DIY-11060,2026-01-19,East,Cleaning,Brush,84,856.63,1659.21,139373.54,156,240,0,0,6.0,2.3,8
DIY-11061,2025-04-13,East,Home Decor,Wall Frame,47,447.14,984.19,46256.81,951,998,0,5,15.0,3.1,9
DIY-11062,2023-11-17,East,Kitchen,Knife Set,84,441.07,1161.67,97580.12,776,860,0,3,2.0,2.3,9
DIY-11063,2025-08-08,South,Electrical,Wire,42,803.52,2374.77,99740.21,508,550,1,4,14.0,4.5,5
DIY-11064,2023-07-22,North,Kitchen,Tray,72,997.27,2273.56,163696.57,638,710,1,7,3.0,4.8,7
DIY-11065,2025-03-18,South,Hardware,Screwdriver,40,673.22,1144.93,45797.24,139,179,0,3,2.0,3.1,0
DIY-11066,2024-08-19,West,Stationery,Stapler,11,321.68,618.31,6801.39,110,121,1,5,18.0,3.9,9
DIY-11067,2025-04-30,East,Electrical,Battery,68,715.62,1901.9,129329.47,564,632,0,0,13.0,2.2,6
DIY-11068,2023-02-09,North,Cleaning,Cleaning Spray,87,777.36,1571.46,136717.07,523,610,1,3,12.0,3.2,8
DIY-11069,2022-08-07,North,Cleaning,Brush,98,644.98,1479.12,144954.01,42,140,0,7,12.0,2.7,3
DIY-11070,2023-07-29,North,Hardware,Screwdriver,93,948.64,3073.97,285879.02,-8,85,0,7,9.0,2.7,3
DIY-11071,2024-08-14,West,Home Decor,Plant Pot,43,694.47,933.53,40141.83,637,680,1,3,19.0,4.4,3
DIY-11072,2023-08-25,North,Hardware,Drill Bits,3,366.24,957.2,2871.61,812,815,1,5,8.0,3.7,8
DIY-11073,2024-11-12,East,Hardware,Hammer,95,349.31,834.85,79310.94,351,446,1,6,20.0,2.1,1
DIY-11074,2025-06-06,South,Cleaning,Cleaning Spray,89,568.34,1584.08,140982.98,155,244,0,0,23.0,3.6,8
DIY-11075,2025-02-16,East,Stationery,Notebook,83,63.75,59.45,4933.99,710,793,1,2,4.0,3.4,5
DIY-11076,2025-07-20,West,Stationery,Pen Set,14,348.6,884.3,12380.18,756,770,0,1,19.0,4.8,3
DIY-11077,2026-03-27,North,Home Decor,LED Light,2,166.11,346.84,693.68,106,108,1,5,19.0,2.4,8
DIY-11078,2022-10-02,West,Stationery,Notebook,19,729.18,1850.25,35154.74,699,718,1,7,18.0,4.2,5
DIY-11079,2025-05-22,North,Kitchen,Bottle,92,747.7,1494.28,137474.06,103,195,0,2,3.0,3.0,11
DIY-11080,2024-12-10,North,Hardware,Screwdriver,95,160.75,427.15,40578.85,512,607,1,5,21.0,5.0,11
DIY-11081,2025-06-26,North,Hardware,Drill Bits,32,146.94,202.17,6469.39,356,388,1,3,19.0,2.2,1
DIY-11082,2023-02-18,North,Electrical,Extension Board,37,713.86,742.66,27478.28,107,144,1,5,,4.7,0
DIY-11083,2025-04-13,South,Hardware,Drill Bits,63,93.68,316.32,19928.32,643,706,0,5,6.0,3.2,8
DIY-11084,2023-09-30,South,Hardware,Tape Measure,44,508.28,785.17,34547.54,729,773,0,2,5.0,3.0,10
DIY-11085,2024-05-02,West,Home Decor,Wall Frame,10,281.93,703.12,7031.18,417,427,0,7,20.0,3.1,4
DIY-11086,2025-04-07,North,Stationery,Pen Set,92,882.94,1513.26,139220.32,80,172,1,0,4.0,2.7,8
DIY-11087,2024-05-16,South,Cleaning,Bucket,77,234.3,303.45,23365.53,271,348,1,4,18.0,2.5,8
DIY-11088,2023-10-10,East,Cleaning,Bucket,6,915.89,1230.92,7385.54,849,855,1,0,15.0,3.8,9
DIY-11089,2022-05-27,West,Kitchen,Tray,95,876.06,1776.89,168804.71,-23,72,0,2,5.0,4.7,11
DIY-11090,2024-12-19,East,Kitchen,Tray,92,790.17,2274.21,209226.97,805,897,1,2,17.0,5.0,4
DIY-11091,2024-07-23,East,Stationery,Marker,43,129.35,294.4,12659.07,167,210,0,4,3.0,2.3,11
DIY-11092,2025-12-22,East,Cleaning,Cleaning Spray,17,183.23,390.24,6634.11,718,735,1,5,14.0,3.6,1
DIY-11093,2026-01-07,East,Home Decor,Plant Pot,5,188.48,597.86,2989.28,360,365,0,6,2.0,3.1,8
DIY-11094,2026-02-06,South,Home Decor,LED Light,51,278.86,594.09,30298.78,319,370,1,1,1.0,4.1,3
DIY-11095,2023-03-03,South,Electrical,Bulb,78,804.33,1332.34,103922.48,256,334,1,6,18.0,4.0,11
DIY-11096,2025-02-18,West,Stationery,Pen Set,2,34.28,75.03,150.05,50,52,0,0,6.0,2.6,10
DIY-11097,2025-07-13,North,Kitchen,Knife Set,38,239.07,359.56,13663.43,923,961,0,5,1.0,2.4,3
DIY-11098,2024-10-06,South,Cleaning,Mop,32,77.17,88.67,2837.36,267,299,1,2,21.0,4.7,10
DIY-11099,2025-01-11,West,Hardware,Tape Measure,36,827.17,1943.58,69968.93,892,928,1,3,9.0,2.5,4
DIY-11100,2025-05-01,East,Cleaning,Bucket,38,958.63,1346.78,51177.67,618,656,1,4,1.0,3.8,10
DIY-11101,2022-08-13,South,Cleaning,Mop,15,611.97,1224.98,18374.74,511,526,0,0,4.0,3.9,8
DIY-11102,2024-01-30,North,Kitchen,Tray,23,727.55,1299.78,29895.02,514,537,1,1,4.0,3.1,6
DIY-11103,2022-11-12,North,Electrical,Wire,49,637.85,1536.88,75307.28,263,312,0,0,0.0,4.5,9
DIY-11104,2025-03-05,South,Hardware,Drill Bits,16,780.86,1705.99,27295.81,260,276,1,5,22.0,3.0,3
DIY-11105,2024-12-27,West,Kitchen,Tray,60,142.55,219.04,13142.28,879,939,1,0,4.0,2.6,1
DIY-11106,2026-02-11,South,Stationery,Pen Set,52,790.17,2377.73,123642.19,134,186,0,3,3.0,4.7,10
DIY-11107,2024-08-01,East,Stationery,Marker,54,908.19,1776.34,95922.46,375,429,1,1,22.0,3.4,0
DIY-11108,2024-01-05,West,Cleaning,Brush,42,928.79,1936.04,81313.54,216,258,1,5,24.0,4.0,0
DIY-11109,2025-09-17,South,Home Decor,LED Light,64,785.52,1759.71,112621.49,191,255,0,1,21.0,2.4,7
DIY-11110,2022-12-23,West,Electrical,Extension Board,57,828.94,1159.2,66074.4,269,326,0,6,8.0,2.7,4
DIY-11111,2023-12-27,South,Electrical,Bulb,28,583.65,1775.68,49719.16,893,921,1,4,0.0,2.4,11
DIY-11112,2024-01-22,East,Cleaning,Bucket,70,552.44,1383.98,96878.43,41,111,0,6,17.0,4.4,7
DIY-11113,2024-10-13,East,Cleaning,Mop,38,269.49,438.0,16644.02,901,939,0,5,13.0,3.3,8
DIY-11114,2024-02-15,East,Electrical,Extension Board,44,753.03,1390.86,61197.76,939,983,1,1,15.0,3.0,3
DIY-11115,2022-12-08,West,Home Decor,Curtains,80,533.5,1328.47,106277.25,214,294,1,2,3.0,3.2,5
DIY-11116,2024-02-10,South,Cleaning,Brush,85,970.31,1415.77,120340.26,51,136,0,4,7.0,3.5,3
DIY-11117,2023-12-17,South,Kitchen,Bottle,67,964.4,1804.54,120904.36,161,228,1,6,21.0,3.8,3
DIY-11118,2024-06-15,North,Hardware,Drill Bits,48,230.07,505.82,24279.52,356,404,0,4,10.0,3.4,0
DIY-11119,2022-09-27,West,Hardware,Tape Measure,15,318.97,662.47,9936.98,102,117,1,6,12.0,4.9,4
DIY-11120,2023-06-28,South,Kitchen,Bottle,61,853.33,1870.13,114078.03,646,707,0,6,13.0,4.0,8
DIY-11121,2023-07-07,North,Home Decor,Plant Pot,2,239.82,318.26,636.52,887,889,1,1,3.0,4.6,2
DIY-11122,2024-02-23,West,Hardware,Drill Bits,11,678.5,1116.14,12277.59,266,277,1,2,11.0,4.1,11
DIY-11123,2024-03-05,East,Electrical,Extension Board,12,235.29,336.25,4034.99,739,751,1,0,4.0,2.5,5
DIY-11124,2023-04-06,West,Stationery,Stapler,20,476.84,927.02,18540.49,759,779,1,3,11.0,4.5,11
DIY-11125,2023-03-04,East,Hardware,Tape Measure,69,145.43,269.01,18561.87,345,414,0,6,3.0,3.6,1
DIY-11126,2022-08-16,South,Home Decor,Plant Pot,92,769.62,1448.22,133236.28,772,864,0,7,21.0,4.9,2
DIY-11127,2022-12-19,East,Electrical,Bulb,47,176.18,583.59,27428.89,672,719,0,4,22.0,2.6,11
DIY-11128,2026-04-01,South,Cleaning,Bucket,61,563.96,1462.92,89238.11,917,978,1,3,22.0,,11
DIY-11129,2024-08-23,East,Home Decor,Wall Frame,82,442.6,761.76,62464.62,761,843,0,3,3.0,3.2,2
DIY-11130,2026-02-02,South,Kitchen,Bottle,6,869.43,2237.34,13424.02,559,565,0,6,21.0,2.8,0
DIY-11131,2024-11-21,South,Kitchen,Storage Box,79,296.31,863.04,68180.27,768,847,1,7,14.0,2.9,0
