bill_id,date,region,category,product_name,size,units_sold,base_price,discount_percent,final_price,revenue,inventory_remaining,customer_gender,season,return_flag
ZUD-10832,2024-05-07,Delhi,Accessories,Belt,XL,7,1240.24,20.0,992.19,6945.32,118,Female,Monsoon,1
ZUD-10833,2026-03-10,Pune,Kids,Kids Tshirt,M,4,2911.45,0.0,2911.45,11645.8,20,Male,Summer,0
ZUD-10834,2026-04-22,Pune,Accessories,Bag,XL,20,2942.0,10.0,2647.8,52956.07,177,Female,Summer,1
ZUD-10835,2025-03-10,Pune,Women,Dress,XL,2,2480.39,20.0,1984.31,3968.62,211,Female,Summer,0
ZUD-10836,2025-09-17,Delhi,Kids,Kids Dress,L,20,2065.75,0.0,2065.75,41315.01,242,Male,Winter,0
ZUD-10837,2025-11-27,Chennai,Men,Shirt,XL,23,1187.55,30.0,831.29,19119.59,204,Male,Monsoon,0
ZUD-10838,2025-10-19,Bangalore,Women,Dress,XL,6,2876.6,15.0,2445.11,14670.64,13,Female,Winter,1
ZUD-10839,2024-06-14,Mumbai,Kids,Kids Shorts,XL,8,2570.18,10.0,2313.16,18505.3,265,Female,Summer,0
ZUD-10840,2026-02-22,Bangalore,Women,Skirt,L,11,2336.76,20.0,1869.41,20563.49,252,Female,Monsoon,0
ZUD-10841,2025-07-22,Pune,Women,Top,S,8,1122.02,20.0,897.62,7180.94,174,Male,Monsoon,0
ZUD-10842,2024-10-23,Chennai,Women,Skirt,M,5,1393.53,30.0,975.47,4877.34,10,Male,Monsoon,0
ZUD-10843,2025-07-13,Chennai,Women,Top,L,10,2073.1,0.0,2073.1,20730.98,73,Female,Summer,0
ZUD-10844,2025-07-15,Pune,Women,Jeans,S,22,1580.06,30.0,1106.04,24332.85,87,Male,Monsoon,0
ZUD-10845,2024-09-29,Mumbai,Women,Skirt,M,14,1471.74,0.0,1471.74,20604.37,245,Male,Monsoon,0
ZUD-10846,2025-07-18,Bangalore,Accessories,Socks,XL,5,611.75,20.0,489.4,2447.02,58,Male,Summer,0
ZUD-10847,2025-01-13,Bangalore,Women,Dress,,26,1099.07,10.0,989.16,25718.15,212,Female,Winter,0
ZUD-10848,2025-06-26,Mumbai,Men,Jacket,XL,8,2548.5,0.0,2548.5,20387.96,79,Female,Monsoon,1
ZUD-10849,2024-07-20,Chennai,Accessories,Socks,S,29,1874.58,30.0,1312.21,38054.07,77,Female,Summer,1
ZUD-10850,2025-07-25,Delhi,Accessories,Cap,XL,28,2377.51,10.0,2139.76,59913.16,66,Male,Monsoon,1
ZUD-10851,2025-01-15,Chennai,Kids,Kids Tshirt,S,22,229.95,30.0,160.96,3541.23,166,Male,Summer,0
ZUD-10852,2024-10-25,Delhi,Accessories,Bag,XL,20,199.59,15.0,169.65,3392.96,75,Female,Winter,1
ZUD-10853,2025-09-29,Pune,Kids,Kids Dress,L,19,1504.03,15.0,1278.42,24290.06,102,Female,Winter,1
ZUD-10854,2025-01-01,Delhi,Accessories,Socks,S,2,1925.45,30.0,1347.81,2695.63,78,Male,Winter,0
ZUD-10855,2024-09-30,Pune,Accessories,Socks,XL,25,2902.27,30.0,2031.59,50789.74,157,Male,Winter,0
ZUD-10856,2025-02-13,Pune,Kids,Kids Dress,M,7,353.45,10.0,318.11,2226.76,10,Male,Winter,0
ZUD-10857,2025-08-22,Mumbai,Men,Jacket,XL,17,1685.96,15.0,1433.06,24362.09,254,Male,Monsoon,1
ZUD-10858,2024-09-01,Mumbai,Kids,Kids Shorts,S,25,1017.21,0.0,1017.21,25430.22,81,Female,Summer,1
ZUD-10859,2025-06-08,Chennai,Women,Dress,M,1,2969.59,0.0,2969.59,2969.59,294,Male,Monsoon,1
ZUD-10860,2024-07-23,Mumbai,Accessories,Cap,XL,7,1100.43,10.0,990.39,6932.71,236,Female,Summer,0
ZUD-10861,2025-09-08,Mumbai,Accessories,Belt,L,13,2523.62,20.0,2018.9,26245.64,42,Male,Summer,0
ZUD-10862,2024-09-10,Bangalore,Accessories,Socks,L,9,2411.96,20.0,1929.57,17366.1,202,Male,Summer,0
ZUD-10863,2025-04-20,Mumbai,Kids,Kids Shorts,XL,15,209.14,20.0,167.31,2509.69,108,Male,Summer,0
ZUD-10864,2026-01-03,Chennai,Accessories,Cap,XL,22,1226.65,30.0,858.65,18890.34,38,Female,Winter,0
ZUD-10865,2024-11-06,Chennai,Kids,Kids Dress,M,29,2681.8,15.0,2279.53,66106.4,232,Female,Winter,0
ZUD-10866,2024-10-13,Delhi,Men,Joggers,XL,28,1995.17,20.0,1596.13,44691.74,231,Male,Monsoon,1
ZUD-10867,2024-05-13,Pune,Women,Top,S,4,3008.28,15.0,2557.04,10228.15,168,Male,Monsoon,0
ZUD-10868,2024-11-07,Bangalore,Women,Kurti,M,23,402.24,30.0,281.57,6476.01,108,Male,Monsoon,0
ZUD-10869,2025-04-21,Chennai,Kids,Kids Shorts,XL,3,1146.54,10.0,1031.89,3095.66,179,Female,Monsoon,0
ZUD-10870,2026-03-11,Pune,Men,Jeans,L,16,2525.8,0.0,2525.8,40412.82,216,Female,Summer,0
ZUD-10871,2024-09-24,Delhi,Kids,Kids Dress,XL,22,1026.01,0.0,1026.01,22572.15,58,Male,Monsoon,1
ZUD-10872,2025-12-03,Pune,Accessories,Bag,S,2,1047.27,20.0,837.82,1675.63,138,Male,Summer,0
ZUD-10873,2024-05-08,Delhi,Accessories,Bag,XL,21,1349.96,10.0,1214.97,25514.27,179,Female,Winter,0
ZUD-10874,2024-09-07,Mumbai,Accessories,Cap,M,3,1370.0,15.0,1164.5,3493.5,279,Female,Winter,0
ZUD-10875,2026-01-26,Mumbai,Men,Jeans,M,28,2345.09,0.0,2345.09,65662.52,229,Female,Summer,0
ZUD-10876,2026-04-11,Bangalore,Accessories,Belt,M,18,1255.49,20.0,1004.39,18079.01,97,Female,Winter,0
ZUD-10877,2025-05-25,Bangalore,Accessories,Cap,XL,16,2578.48,10.0,2320.63,37130.04,144,Female,Summer,1
ZUD-10878,2024-06-05,Bangalore,Kids,Kids Dress,XL,9,2732.26,0.0,2732.26,24590.33,95,Male,Monsoon,0
ZUD-10879,2026-04-08,Delhi,Women,Skirt,L,15,2112.31,15.0,1795.47,26931.99,169,Male,Monsoon,0
ZUD-10880,2025-10-05,Chennai,Accessories,Bag,,7,630.07,30.0,441.05,3087.33,156,Male,Winter,1
ZUD-10881,2026-03-26,Bangalore,Accessories,Belt,M,5,945.53,20.0,756.42,3782.1,222,Female,Winter,1
ZUD-10882,2025-02-02,Delhi,Kids,Kids Tshirt,XL,18,614.67,10.0,553.2,9957.64,230,Male,Monsoon,0
ZUD-10883,2025-07-08,Pune,Women,Jeans,M,29,3376.14,0.0,3376.14,97907.95,238,Female,Winter,1
ZUD-10884,2024-09-06,Delhi,Women,Jeans,S,21,3071.31,0.0,3071.31,64497.55,137,Male,Summer,0
ZUD-10885,2025-07-15,Chennai,Men,Jacket,L,1,2145.19,15.0,1823.41,1823.41,185,Female,Monsoon,1
ZUD-10886,2024-11-22,Pune,Women,Dress,M,4,1749.29,20.0,1399.43,5597.71,65,Female,Winter,0
ZUD-10887,2025-04-14,Bangalore,Women,Top,M,16,508.05,20.0,406.44,6503.02,87,Female,Monsoon,0
ZUD-10888,2025-09-28,Pune,Women,Top,L,19,2494.27,15.0,2120.13,40282.44,34,Female,Winter,1
ZUD-10889,2025-09-02,Bangalore,Kids,Kids Tshirt,M,28,2757.3,20.0,2205.84,61763.47,290,Male,Summer,0
ZUD-10890,2025-04-28,Mumbai,Accessories,Cap,M,14,2358.66,15.0,2004.86,28068.03,239,Male,Monsoon,0
ZUD-10891,2025-10-23,Chennai,Men,Jeans,S,4,1071.42,0.0,1071.42,4285.67,23,Male,Summer,0
ZUD-10892,2024-11-26,Chennai,Men,Joggers,L,27,716.74,15.0,609.23,16449.15,133,Male,Summer,0
ZUD-10893,2025-01-09,Chennai,Accessories,Bag,L,11,1894.5,0.0,1894.5,20839.45,30,Male,Monsoon,0
ZUD-10894,2024-08-14,Bangalore,Accessories,Bag,L,29,1493.48,20.0,1194.79,34648.77,190,Male,Summer,1
ZUD-10895,2025-03-28,Chennai,Men,Tshirt,M,21,260.7,30.0,182.49,3832.34,26,Female,Winter,0
ZUD-10896,2024-05-16,Chennai,Accessories,Bag,M,24,1863.21,15.0,1583.73,38009.5,157,Male,Monsoon,1
ZUD-10897,2024-08-16,Bangalore,Kids,Kids Dress,M,5,1674.67,20.0,1339.73,6698.67,106,Male,Monsoon,0
ZUD-10898,2024-05-01,Delhi,Accessories,Belt,L,29,1950.99,10.0,1755.9,50920.96,44,Female,Monsoon,0
ZUD-10899,2026-01-07,Delhi,Kids,Kids Shorts,XL,2,411.92,0.0,411.92,823.84,59,Female,Summer,0
ZUD-10900,2024-12-23,Delhi,Kids,Kids Dress,S,7,2669.89,10.0,2402.9,16820.31,226,Male,Winter,0
ZUD-10901,2024-12-22,Delhi,Accessories,Socks,M,2,1044.61,10.0,940.15,1880.29,68,Male,Winter,0
ZUD-10902,2025-11-27,Bangalore,Women,Top,S,12,1738.41,10.0,1564.57,18774.79,88,Female,Winter,0
ZUD-10903,2026-02-26,Delhi,Women,Dress,S,14,626.19,15.0,532.26,7451.69,125,Male,Summer,0
ZUD-10904,2025-04-20,Delhi,Accessories,Cap,M,18,1399.26,0.0,1399.26,25186.71,157,Female,Winter,1
ZUD-10905,2024-07-05,Pune,Accessories,Belt,XL,19,921.47,15.0,783.25,14881.73,80,Female,Winter,0
ZUD-10906,2024-05-28,Chennai,Men,Joggers,M,27,2283.33,10.0,2055.0,55485.04,191,Male,Summer,1
ZUD-10907,2024-11-22,Bangalore,Women,Jeans,S,13,333.71,10.0,300.34,3904.37,153,Male,Summer,0
ZUD-10908,2025-03-23,Bangalore,Men,Jeans,S,6,1562.52,20.0,1250.02,7500.12,185,Female,Summer,1
ZUD-10909,2026-03-13,Delhi,Women,Kurti,XL,16,464.12,15.0,394.5,6312.06,23,Female,Winter,0
ZUD-10910,2024-06-16,Pune,Kids,Kids Tshirt,,9,429.92,20.0,343.94,3095.42,226,Female,Summer,1
ZUD-10911,2024-11-07,Chennai,Kids,Kids Shorts,,16,1183.14,0.0,1183.14,18930.31,22,Male,Winter,1
ZUD-10912,2024-07-16,Delhi,Men,Tshirt,L,2,2596.21,20.0,2076.97,4153.94,281,Male,Summer,0
ZUD-10913,2024-06-19,Chennai,Women,Jeans,S,22,2998.8,15.0,2548.98,56077.63,226,Male,Summer,1
ZUD-10914,2024-10-10,Mumbai,Kids,Kids Shorts,S,4,295.32,10.0,265.79,1063.15,173,Female,Summer,0
ZUD-10915,2024-09-27,Bangalore,Accessories,Cap,XL,14,618.38,20.0,494.71,6925.9,47,Male,Monsoon,0
ZUD-10916,2024-09-25,Bangalore,Accessories,Bag,S,3,527.22,0.0,527.22,1581.67,78,Female,Summer,0
ZUD-10917,2025-12-25,Pune,Men,Shirt,S,20,534.63,10.0,481.17,9623.34,193,Male,Summer,0
ZUD-10918,2025-09-14,Chennai,Women,Dress,S,9,723.87,30.0,506.71,4560.37,165,Male,Monsoon,0
ZUD-10919,2024-09-30,Delhi,Accessories,Socks,S,5,2899.65,10.0,2609.68,13048.4,222,Female,Monsoon,0
ZUD-10920,2024-11-18,Pune,Men,Jeans,XL,10,534.18,30.0,373.93,3739.27,168,Female,Winter,0
ZUD-10921,2024-10-03,Chennai,Women,Top,M,29,3095.48,30.0,2166.83,62838.15,163,Female,Summer,0
ZUD-10922,2025-02-17,Pune,Men,Joggers,S,24,1730.32,15.0,1470.77,35298.5,70,Female,Summer,0
ZUD-10923,2025-12-21,Bangalore,Men,Joggers,M,17,1779.4,15.0,1512.49,25712.29,227,Female,Winter,0
ZUD-10924,2024-05-15,Bangalore,Kids,Kids Shorts,M,23,2452.71,15.0,2084.8,47950.47,194,Male,Winter,1
ZUD-10925,2025-01-13,Pune,Accessories,Bag,M,11,2944.1,0.0,2944.1,32385.07,242,Male,Summer,1
ZUD-10926,2024-12-11,Delhi,Women,Kurti,S,20,396.76,10.0,357.08,7141.64,61,Male,Monsoon,1
ZUD-10927,2025-11-02,Delhi,Men,Jacket,M,20,1527.71,20.0,1222.17,24443.37,24,Male,Summer,1
ZUD-10928,2024-11-07,Chennai,Kids,Kids Shorts,L,6,964.42,20.0,771.54,4629.23,286,Male,Monsoon,0
ZUD-10929,2025-02-15,Bangalore,Accessories,Bag,S,17,2785.02,20.0,2228.02,37876.27,225,Female,Summer,1
ZUD-10930,2025-04-09,Chennai,Women,Top,L,25,367.05,0.0,367.05,9176.23,138,Female,Monsoon,0
ZUD-10931,2026-02-26,Chennai,Women,Dress,L,8,2497.78,30.0,1748.44,13987.54,43,Female,Summer,1
ZUD-10932,2025-11-21,Pune,Kids,Kids Tshirt,S,24,2914.13,20.0,2331.31,55951.38,277,Male,Summer,1
ZUD-10933,2025-09-10,Bangalore,Men,Joggers,,3,1938.54,30.0,1356.98,4070.93,120,Female,Summer,1
ZUD-10934,2024-05-14,Chennai,Kids,Kids Tshirt,XL,26,2105.12,30.0,1473.58,38313.09,154,Male,Summer,0
ZUD-10935,2024-08-24,Delhi,Accessories,Bag,M,9,2706.26,15.0,2300.32,20702.86,129,Female,Summer,1
ZUD-10936,2025-10-19,Delhi,Women,Top,S,12,2293.34,0.0,2293.34,27520.12,221,Female,Winter,1
ZUD-10937,2024-10-15,Chennai,Accessories,Bag,M,27,876.4,10.0,788.76,21296.45,227,Male,Monsoon,0
ZUD-10938,2025-05-17,Chennai,Men,Jacket,M,13,2820.1,15.0,2397.09,31162.11,182,Male,Monsoon,0
ZUD-10939,2025-06-30,Bangalore,Accessories,Belt,L,25,1847.14,0.0,1847.14,46178.38,83,Female,Winter,0
ZUD-10940,2025-02-05,Chennai,Accessories,Belt,XL,12,2989.29,30.0,2092.5,25110.02,125,Female,Winter,0
ZUD-10941,2026-02-16,Chennai,Men,Shirt,L,5,377.5,15.0,320.87,1604.37,123,Female,Winter,0
ZUD-10942,2025-06-25,Mumbai,Accessories,Bag,XL,27,743.01,20.0,594.41,16049.06,107,Male,Summer,1
ZUD-10943,2025-05-03,Mumbai,Accessories,Cap,L,18,2757.72,10.0,2481.95,44675.08,68,Male,Summer,1
ZUD-10944,2024-11-24,Mumbai,Kids,Kids Tshirt,XL,9,997.31,10.0,897.58,8078.18,96,Male,Monsoon,0
ZUD-10945,2024-09-05,Pune,Women,Top,M,18,3274.08,15.0,2782.97,50093.41,289,Male,Summer,1
ZUD-10946,2026-01-05,Mumbai,Kids,Kids Dress,S,28,913.33,0.0,913.33,25573.38,218,Female,Winter,0
ZUD-10947,2025-07-12,Bangalore,Kids,Kids Dress,S,9,1235.15,30.0,864.61,7781.45,287,Male,Summer,1
ZUD-10948,2024-09-05,Mumbai,Men,Joggers,M,12,1917.66,15.0,1630.01,19560.08,152,Female,Winter,1
ZUD-10949,2026-02-07,Delhi,Women,Jeans,L,10,2316.44,15.0,1968.97,19689.74,82,Male,Summer,1
ZUD-10950,2025-05-27,Delhi,Kids,Kids Dress,L,21,1653.64,,1488.27,31253.72,127,Male,Monsoon,1
ZUD-10951,2024-05-12,Mumbai,Kids,Kids Tshirt,S,1,1374.56,30.0,962.19,962.19,83,Male,Monsoon,0
ZUD-10952,2025-08-07,Bangalore,Accessories,Cap,S,29,1422.11,20.0,1137.69,32993.01,67,Female,Summer,0
ZUD-10953,2025-06-19,Bangalore,Accessories,Cap,S,25,1137.79,30.0,796.45,19911.37,15,Male,Summer,0
ZUD-10954,2025-03-10,Pune,Women,Skirt,XL,12,3544.62,20.0,2835.7,34028.39,206,Female,Winter,0
ZUD-10955,2024-08-07,Mumbai,Kids,Kids Shorts,XL,4,922.02,30.0,645.41,2581.65,153,Female,Monsoon,0
ZUD-10956,2024-09-21,Chennai,Men,Jeans,XL,5,678.83,30.0,475.18,2375.92,272,Female,Summer,0
ZUD-10957,2025-12-12,Bangalore,Women,Kurti,XL,13,3310.02,30.0,2317.01,30121.19,93,Male,Winter,0
ZUD-10958,2025-04-03,Delhi,Women,Skirt,L,9,1942.0,20.0,1553.6,13982.43,174,Male,Monsoon,1
ZUD-10959,2024-05-22,Chennai,Women,Kurti,XL,29,671.92,0.0,671.92,19485.57,119,Female,Monsoon,1
ZUD-10960,2024-11-09,Bangalore,Men,Joggers,S,21,1381.16,20.0,1104.93,23203.49,197,Female,Monsoon,0
ZUD-10961,2025-05-04,Pune,Accessories,Cap,XL,17,219.48,30.0,153.63,2611.79,148,Female,Monsoon,0
ZUD-10962,2025-01-27,Bangalore,Kids,Kids Dress,M,5,2340.39,30.0,1638.27,8191.37,115,Female,Monsoon,1
ZUD-10963,2024-04-29,Delhi,Women,Skirt,,6,509.41,30.0,356.59,2139.52,96,Male,Summer,0
ZUD-10964,2025-01-06,Delhi,Men,Joggers,S,26,2007.01,10.0,1806.3,46963.93,180,Female,Monsoon,1
ZUD-10965,2025-06-02,Chennai,Accessories,Bag,M,13,435.16,20.0,348.12,4525.62,120,Male,Winter,0
ZUD-10966,2026-04-03,Delhi,Women,Skirt,L,25,1264.97,10.0,1138.47,28461.76,238,Female,Summer,1
ZUD-10967,2024-11-26,Mumbai,Men,Joggers,S,24,1437.1,15.0,1221.54,29316.94,269,Male,Winter,1
ZUD-10968,2024-10-25,Mumbai,Men,Jeans,XL,14,2222.93,0.0,2222.93,31121.07,239,Male,Summer,0
ZUD-10969,2025-04-04,Delhi,Women,Kurti,L,27,2955.43,15.0,2512.12,67827.16,34,Female,Summer,0
ZUD-10970,2025-03-07,Delhi,Men,Jacket,L,10,882.73,30.0,617.91,6179.08,23,Female,Monsoon,0
ZUD-10971,2025-02-01,Pune,Women,Jeans,XL,6,2007.32,,1605.86,9635.15,281,Female,Winter,0
ZUD-10972,2024-09-15,Pune,Accessories,Cap,M,20,884.51,0.0,884.51,17690.22,139,Female,Monsoon,0
ZUD-10973,2024-12-26,Mumbai,Women,Kurti,XL,5,865.14,15.0,735.37,3676.86,16,Male,Winter,1
ZUD-10974,2025-03-02,Delhi,Kids,Kids Shorts,L,2,450.44,10.0,405.4,810.8,113,Female,Monsoon,0
ZUD-10975,2024-04-30,Bangalore,Women,Kurti,L,23,1735.05,10.0,1561.55,35915.55,134,Male,Monsoon,0
ZUD-10976,2024-07-11,Delhi,Men,Jeans,L,11,724.47,30.0,507.13,5578.44,193,Male,Winter,0
ZUD-10977,2025-09-19,Bangalore,Men,Jeans,M,11,2298.42,10.0,2068.58,22754.36,122,Female,Summer,0
ZUD-10978,2024-12-29,Bangalore,Women,Jeans,S,10,1590.24,15.0,1351.71,13517.06,268,Male,Monsoon,1
ZUD-10979,2024-06-01,Mumbai,Women,Jeans,L,5,2653.34,20.0,2122.68,10613.38,103,Male,Monsoon,0
ZUD-10980,2024-08-01,Mumbai,Men,Joggers,S,3,1621.37,30.0,1134.96,3404.88,52,Male,Winter,0
ZUD-10981,2026-02-01,Bangalore,Kids,Kids Dress,L,8,1457.49,30.0,1020.24,8161.93,55,Male,Summer,1
ZUD-10982,2025-03-31,Delhi,Kids,Kids Shorts,M,29,1323.88,0.0,1323.88,38392.44,213,Male,Monsoon,0
ZUD-10983,2025-03-16,Pune,Kids,Kids Shorts,M,12,1904.69,0.0,1904.69,22856.26,56,Male,Summer,0
ZUD-10984,2024-06-14,Chennai,Accessories,Socks,S,26,2685.28,10.0,2416.75,62835.52,292,Male,Winter,0
ZUD-10985,2024-11-03,Mumbai,Women,Kurti,L,27,548.4,0.0,548.4,14806.81,296,Female,Winter,1
ZUD-10986,2026-02-13,Pune,Kids,Kids Tshirt,XL,26,2870.08,10.0,2583.08,67159.97,88,Male,Winter,0
ZUD-10987,2024-07-10,Chennai,Men,Jacket,S,1,372.47,0.0,372.47,372.47,257,Male,Winter,0
ZUD-10988,2025-09-13,Pune,Women,Kurti,M,7,1427.22,30.0,999.05,6993.35,73,Female,Winter,0
ZUD-10989,2025-07-20,Bangalore,Accessories,Bag,L,1,586.83,10.0,528.15,528.15,99,Female,Winter,1
ZUD-10990,2026-02-19,Bangalore,Women,Skirt,L,2,1375.15,0.0,1375.15,2750.3,287,Female,Monsoon,1
ZUD-10991,2026-04-25,Chennai,Kids,Kids Dress,XL,5,685.15,0.0,685.15,3425.76,128,Female,Monsoon,0
ZUD-10992,2025-11-22,Bangalore,Accessories,Belt,M,24,1777.82,10.0,1600.04,38400.91,101,Male,Summer,0
ZUD-10993,2025-05-10,Delhi,Accessories,Bag,M,10,1235.28,0.0,1235.28,12352.82,124,Female,Monsoon,1
ZUD-10994,2026-04-14,Pune,Kids,Kids Tshirt,L,27,573.47,15.0,487.45,13161.14,80,Male,Monsoon,1
ZUD-10995,2025-02-05,Chennai,Kids,Kids Shorts,S,1,1785.36,30.0,1249.75,1249.75,76,Male,Winter,0
ZUD-10996,2025-07-14,Bangalore,Men,Jeans,M,21,892.25,30.0,624.57,13116.01,106,Female,Summer,1
ZUD-10997,2025-08-03,Chennai,Accessories,Cap,M,19,2071.98,0.0,2071.98,39367.61,108,Male,Monsoon,0
ZUD-10998,2025-07-11,Chennai,Accessories,Socks,S,1,1543.72,15.0,1312.16,1312.16,67,Male,Summer,0
ZUD-10999,2024-07-04,Delhi,Men,Jacket,XL,9,1641.07,10.0,1476.96,13292.68,49,Female,Winter,0
ZUD-11000,2024-06-15,Bangalore,Men,Jacket,XL,16,228.71,0.0,228.71,3659.33,202,Female,Winter,1
ZUD-11001,2025-11-06,Bangalore,Accessories,Socks,M,18,572.13,10.0,514.92,9268.54,19,Male,Monsoon,0
ZUD-11002,2024-07-28,Chennai,Accessories,Belt,M,7,2020.63,10.0,1818.56,12729.94,131,Female,Winter,0
ZUD-11003,2025-09-17,Mumbai,Accessories,Bag,M,14,2037.09,30.0,1425.96,19963.47,148,Female,Winter,0
ZUD-11004,2024-06-06,Bangalore,Accessories,Socks,S,7,2929.42,30.0,2050.6,14354.17,214,Female,Summer,1
ZUD-11005,2025-02-06,Chennai,Men,Jacket,XL,21,484.94,30.0,339.46,7128.59,239,Male,Summer,0
ZUD-11006,2024-05-29,Chennai,Women,Kurti,L,9,1582.16,30.0,1107.51,9967.6,106,Male,Monsoon,1
ZUD-11007,2024-06-06,Chennai,Kids,Kids Dress,S,2,530.61,,477.55,955.1,152,Male,Winter,0
ZUD-11008,2025-07-11,Chennai,Men,Joggers,XL,1,2260.61,10.0,2034.55,2034.55,97,Male,Monsoon,0
ZUD-11009,2025-01-31,Pune,Men,Joggers,S,15,344.21,10.0,309.78,4646.77,226,Female,Monsoon,0
ZUD-11010,2025-12-20,Bangalore,Women,Top,M,26,3352.99,30.0,2347.09,61024.4,81,Female,Summer,0
ZUD-11011,2024-09-24,Chennai,Men,Joggers,S,14,2688.15,20.0,2150.52,30107.26,137,Female,Monsoon,1
ZUD-11012,2024-05-05,Chennai,Accessories,Bag,M,18,2505.24,15.0,2129.46,38330.21,44,Female,Monsoon,0
ZUD-11013,2025-02-04,Delhi,Men,Tshirt,S,18,1275.78,0.0,1275.78,22964.1,146,Female,Summer,0
ZUD-11014,2025-01-26,Delhi,Women,Kurti,S,23,756.96,20.0,605.57,13928.04,86,Female,Summer,0
ZUD-11015,2025-04-02,Delhi,Accessories,Bag,M,26,621.72,0.0,621.72,16164.75,229,Male,Monsoon,0
ZUD-11016,2025-04-16,Mumbai,Accessories,Bag,XL,22,1626.67,0.0,1626.67,35786.66,229,Male,Summer,1
ZUD-11017,2025-06-01,Pune,Kids,Kids Tshirt,L,9,471.1,,329.77,2967.95,95,Male,Summer,1
ZUD-11018,2024-07-25,Pune,Women,Skirt,XL,6,3039.59,10.0,2735.63,16413.81,215,Male,Winter,0
ZUD-11019,2025-01-09,Delhi,Men,Jacket,S,4,2079.88,30.0,1455.91,5823.65,279,Male,Monsoon,1
ZUD-11020,2025-05-04,Bangalore,Women,Dress,XL,18,491.12,20.0,392.9,7072.19,163,Female,Summer,1
ZUD-11021,2026-02-27,Pune,Accessories,Cap,XL,26,2935.45,20.0,2348.36,61057.4,215,Male,Summer,0
ZUD-11022,2026-03-25,Bangalore,Men,Jeans,M,3,531.69,20.0,425.35,1276.06,254,Male,Monsoon,0
ZUD-11023,2026-02-03,Bangalore,Accessories,Cap,L,14,2933.32,0.0,2933.32,41066.44,70,Female,Winter,0
ZUD-11024,2024-10-18,Mumbai,Kids,Kids Tshirt,S,24,2458.4,0.0,2458.4,59001.64,107,Male,Winter,0
ZUD-11025,2024-06-12,Bangalore,Accessories,Cap,,18,2543.65,30.0,1780.56,32050.03,200,Male,Winter,1
ZUD-11026,2026-02-28,Pune,Kids,Kids Tshirt,S,12,567.28,20.0,453.82,5445.89,243,Male,Winter,1
ZUD-11027,2025-03-24,Chennai,Men,Jeans,S,18,749.6,30.0,524.72,9444.93,178,Female,Summer,1
ZUD-11028,2025-04-15,Pune,Accessories,Belt,XL,10,1615.89,10.0,1454.3,14542.99,219,Female,Winter,0
ZUD-11029,2025-07-13,Pune,Accessories,Bag,L,1,1995.84,15.0,1696.46,1696.46,221,Female,Monsoon,1
ZUD-11030,2025-02-07,Bangalore,Men,Jacket,L,14,462.75,10.0,416.47,5830.61,50,Male,Winter,0
ZUD-11031,2025-06-30,Pune,Women,Dress,M,1,1184.39,20.0,947.51,947.51,289,Female,Monsoon,0
ZUD-11032,2024-07-09,Chennai,Men,Jeans,S,21,2827.06,0.0,2827.06,59368.35,215,Female,Summer,1
ZUD-11033,2025-03-29,Chennai,Accessories,Socks,,14,452.9,20.0,362.32,5072.48,26,Female,Monsoon,1
ZUD-11034,2025-03-29,Chennai,Women,Top,L,25,1293.58,15.0,1099.55,27488.67,54,Female,Monsoon,0
ZUD-11035,2024-07-12,Delhi,Kids,Kids Shorts,M,16,2391.59,30.0,1674.11,26785.8,233,Male,Summer,0
ZUD-11036,2024-06-22,Chennai,Women,Dress,S,28,1804.14,20.0,1443.31,40412.74,97,Female,Summer,0
ZUD-11037,2025-07-06,Pune,Kids,Kids Shorts,M,19,2880.11,20.0,2304.09,43777.62,29,Female,Summer,0
ZUD-11038,2024-10-11,Mumbai,Women,Dress,S,23,1774.91,20.0,1419.93,32658.36,59,Male,Monsoon,0
ZUD-11039,2024-10-19,Mumbai,Men,Shirt,XL,24,2823.54,0.0,2823.54,67764.9,97,Female,Monsoon,1
ZUD-11040,2025-01-28,Bangalore,Accessories,Bag,S,6,1282.37,10.0,1154.13,6924.77,160,Female,Summer,0
ZUD-11041,2024-07-24,Pune,Kids,Kids Dress,S,15,2031.03,15.0,1726.38,25895.67,234,Male,Winter,0
ZUD-11042,2026-03-11,Pune,Kids,Kids Shorts,S,27,2747.53,30.0,1923.27,51928.34,47,Male,Summer,0
ZUD-11043,2025-02-05,Bangalore,Women,Top,M,27,2254.98,10.0,2029.48,54795.96,152,Female,Monsoon,0
ZUD-11044,2026-04-02,Bangalore,Accessories,Cap,XL,27,448.11,15.0,380.89,10284.08,212,Male,Monsoon,1
ZUD-11045,2025-03-13,Pune,Men,Jacket,XL,19,242.78,30.0,169.95,3228.96,250,Female,Summer,1
ZUD-11046,2024-10-17,Pune,Kids,Kids Shorts,M,14,1174.44,15.0,998.27,13975.8,204,Female,Monsoon,0
ZUD-11047,2024-12-13,Delhi,Women,Jeans,XL,13,2521.79,30.0,1765.25,22948.3,267,Male,Summer,0
ZUD-11048,2025-02-18,Pune,Women,Kurti,XL,17,2222.3,30.0,1555.61,26445.32,246,Female,Summer,0
ZUD-11049,2025-08-12,Chennai,Women,Top,S,21,939.31,20.0,751.45,15780.41,145,Male,Monsoon,0
ZUD-11050,2026-03-29,Chennai,Accessories,Cap,XL,7,1555.5,0.0,1555.5,10888.47,260,Male,Summer,1
ZUD-11051,2026-04-14,Delhi,Kids,Kids Tshirt,XL,3,1867.58,30.0,1307.31,3921.92,67,Female,Monsoon,0
